일자,특성추출,문서 식별자,Value
20190928,abc,2,-6.05443934626937
20190928,act,1,-6.747586526829315
20190928,adhd,1,-6.747586526829315
20190928,age,1,-6.747586526829315
20190928,ai,1,-6.747586526829315
20190928,akmu,1,-6.747586526829315
20190928,am,1,-6.747586526829315
20190928,ancient,1,-6.747586526829315
20190928,ans,2,-6.05443934626937
20190928,ar,1,-6.747586526829315
20190928,arcadia,1,-6.747586526829315
20190928,armyokwithkorean,1,-6.747586526829315
20190928,arrived,1,-6.747586526829315
20190928,art,3,-5.648974238161205
20190928,asf,2,-6.05443934626937
20190928,audition,1,-6.747586526829315
20190928,autarky,1,-6.747586526829315
20190928,auto,1,-6.747586526829315
20190928,autobiography,1,-6.747586526829315
20190928,automobile,1,-6.747586526829315
20190928,aux,1,-6.747586526829315
20190928,a군,1,-6.747586526829315
20190928,a씨,1,-6.747586526829315
20190928,bad,2,-6.05443934626937
20190928,band,1,-6.747586526829315
20190928,bbc,4,-5.361292165709425
20190928,bbyong,1,-6.747586526829315
20190928,beautiful,1,-6.747586526829315
20190928,beauty,1,-6.747586526829315
20190928,becky,1,-6.747586526829315
20190928,beginners,1,-6.747586526829315
20190928,bj,1,-6.747586526829315
20190928,book,1,-6.747586526829315
20190928,boy,1,-6.747586526829315
20190928,bread,1,-6.747586526829315
20190928,bright,1,-6.747586526829315
20190928,bts,2,-6.05443934626937
20190928,bubble,1,-6.747586526829315
20190928,buschmediagroup,1,-6.747586526829315
20190928,b군,1,-6.747586526829315
20190928,b급,1,-6.747586526829315
20190928,b씨,1,-6.747586526829315
20190928,call,1,-6.747586526829315
20190928,came,1,-6.747586526829315
20190928,candy,1,-6.747586526829315
20190928,cap,1,-6.747586526829315
20190928,cares,2,-6.05443934626937
20190928,celebrity,1,-6.747586526829315
20190928,ceo,2,-6.05443934626937
20190928,cg,1,-6.747586526829315
20190928,cgv,2,-6.05443934626937
20190928,chance,1,-6.747586526829315
20190928,chapter,2,-6.05443934626937
20190928,chat,1,-6.747586526829315
20190928,chicken,1,-6.747586526829315
20190928,child,1,-6.747586526829315
20190928,chimera,1,-6.747586526829315
20190928,chosun,1,-6.747586526829315
20190928,cix,2,-6.05443934626937
20190928,cj,3,-5.648974238161205
20190928,closer,1,-6.747586526829315
20190928,cloudy,1,-6.747586526829315
20190928,cm,2,-6.05443934626937
20190928,cnn,1,-6.747586526829315
20190928,cnn방송,1,-6.747586526829315
20190928,comedy,1,-6.747586526829315
20190928,commission,1,-6.747586526829315
20190928,communis,1,-6.747586526829315
20190928,con,1,-6.747586526829315
20190928,conference,1,-6.747586526829315
20190928,content,1,-6.747586526829315
20190928,contentment,1,-6.747586526829315
20190928,crazy,2,-6.05443934626937
20190928,crew,1,-6.747586526829315
20190928,crown,1,-6.747586526829315
20190928,cuts,1,-6.747586526829315
20190928,c군,1,-6.747586526829315
20190928,dawn,7,-4.801676377774002
20190928,db,7,-4.801676377774002
20190928,deja,2,-6.05443934626937
20190928,dgist,1,-6.747586526829315
20190928,directed,1,-6.747586526829315
20190928,disease,1,-6.747586526829315
20190928,divine,1,-6.747586526829315
20190928,dj,5,-5.138148614395215
20190928,dj불나방,2,-6.05443934626937
20190928,dj페스티벌,1,-6.747586526829315
20190928,dm,3,-5.648974238161205
20190928,dmt,1,-6.747586526829315
20190928,dmz,4,-5.361292165709425
20190928,dm그룹,3,-5.648974238161205
20190928,dna,1,-6.747586526829315
20190928,drama,1,-6.747586526829315
20190928,dream,3,-5.648974238161205
20190928,drunkenhwaseon,1,-6.747586526829315
20190928,dull,1,-6.747586526829315
20190928,dvd,1,-6.747586526829315
20190928,d라인,1,-6.747586526829315
20190928,d턴족,1,-6.747586526829315
20190928,ease,1,-6.747586526829315
20190928,ebs,1,-6.747586526829315
20190928,eechu,1,-6.747586526829315
20190928,en,1,-6.747586526829315
20190928,enm,1,-6.747586526829315
20190928,ep,2,-6.05443934626937
20190928,et,1,-6.747586526829315
20190928,ethnocentrism,1,-6.747586526829315
20190928,event,1,-6.747586526829315
20190928,exid,3,-5.648974238161205
20190928,exo,1,-6.747586526829315
20190928,fairytale,1,-6.747586526829315
20190928,fantasia,1,-6.747586526829315
20190928,fantastic,1,-6.747586526829315
20190928,farm,1,-6.747586526829315
