일자,특성추출,문서 식별자,Value
20190927,abbey,1,-7.738488122494646
20190927,abc,6,-5.946728653266591
20190927,acc,2,-7.0453409419347
20190927,acc광장,1,-7.738488122494646
20190927,acc입구계단,1,-7.738488122494646
20190927,action,1,-7.738488122494646
20190927,ad,1,-7.738488122494646
20190927,adhd,1,-7.738488122494646
20190927,afp,1,-7.738488122494646
20190927,agan,1,-7.738488122494646
20190927,ai,4,-6.352193761374755
20190927,ai기술,1,-7.738488122494646
20190927,aj,1,-7.738488122494646
20190927,aka,3,-6.639875833826536
20190927,akmu,6,-5.946728653266591
20190927,album,1,-7.738488122494646
20190927,alex,3,-6.639875833826536
20190927,alford,1,-7.738488122494646
20190927,alligator,1,-7.738488122494646
20190927,am,1,-7.738488122494646
20190927,amor,1,-7.738488122494646
20190927,amour,1,-7.738488122494646
20190927,analog,7,-5.792577973439332
20190927,anniversary,1,-7.738488122494646
20190927,announcement,1,-7.738488122494646
20190927,ans,2,-7.0453409419347
20190927,ans엔터테인먼트,1,-7.738488122494646
20190927,aoa,3,-6.639875833826536
20190927,aomg,3,-6.639875833826536
20190927,appearance,1,-7.738488122494646
20190927,approve,1,-7.738488122494646
20190927,ap오토모티브,1,-7.738488122494646
20190927,ar,1,-7.738488122494646
20190927,ara,1,-7.738488122494646
20190927,ard,1,-7.738488122494646
20190927,argon,1,-7.738488122494646
20190927,aria,1,-7.738488122494646
20190927,ars,1,-7.738488122494646
20190927,art,2,-7.0453409419347
20190927,artpark,4,-6.352193761374755
20190927,asf,3,-6.639875833826536
20190927,asia,1,-7.738488122494646
20190927,asteroid,2,-7.0453409419347
20190927,ateez,1,-7.738488122494646
20190927,autumn,1,-7.738488122494646
20190927,a교수,1,-7.738488122494646
20190927,a동,1,-7.738488122494646
20190927,a라인,1,-7.738488122494646
20190927,a씨,8,-5.65904658081481
20190927,baam,1,-7.738488122494646
20190927,back,1,-7.738488122494646
20190927,bad,2,-7.0453409419347
20190927,balm,1,-7.738488122494646
20190927,bastion,20,-4.742755848940655
20190927,bbc,3,-6.639875833826536
20190927,bd,1,-7.738488122494646
20190927,better,1,-7.738488122494646
20190927,bgm,2,-7.0453409419347
20190927,bhc치킨,1,-7.738488122494646
20190927,bi,1,-7.738488122494646
20190927,bible,1,-7.738488122494646
20190927,biff,1,-7.738488122494646
20190927,bj,2,-7.0453409419347
20190927,bnh,1,-7.738488122494646
20190927,bon,1,-7.738488122494646
20190927,book,1,-7.738488122494646
20190927,boy,3,-6.639875833826536
20190927,bpa,1,-7.738488122494646
20190927,brad,1,-7.738488122494646
20190927,bs,1,-7.738488122494646
20190927,bs호텔,1,-7.738488122494646
20190927,bts,2,-7.0453409419347
20190927,byh,5,-6.129050210060545
20190927,b관,1,-7.738488122494646
20190927,b교수,1,-7.738488122494646
20190927,b동,1,-7.738488122494646
20190927,b씨,1,-7.738488122494646
20190927,cake,1,-7.738488122494646
20190927,calling,1,-7.738488122494646
