,Value
추석,0.19292757536003638
혐의,0.14549625648904335
부산,0.1423340481111268
조사,0.14113154820536536
인근,0.1269381888828616
대구,0.12156542703343194
차량,0.12055551327865997
신고,0.12026756334860417
당일,0.11474064216579521
강원도,0.11226916642060433
병원,0.11117368889569047
범행,0.11008104291572514
광주,0.10647179376397109
흉기,0.10274725895941872
승용차,0.10115988466812342
발생,0.09961941547009148
체포,0.09940140826165354
경기도,0.09682885111192145
추석날,0.09545308413117004
강릉,0.09468921233230707
차례,0.0946403702486059
출동,0.09297318268668193
정확,0.09186739834942662
운전자,0.0915083548098871
전국,0.09005577483590323
예상,0.08737214776654362
울산,0.0866518430587746
강원,0.0820853804569748
도로,0.08174992254989788
자신,0.08090057927812828
기상청,0.08028454394694483
신청,0.07926321302731057
구속영장,0.07926321302731057
피해,0.07919325679184841
지역,0.07875882815350879
지방,0.07715371433071214
미세먼지,0.07474362668979859
보름달,0.07437415274786521
소방당국,0.07419923110828168
기압골,0.07392582009506907
인천,0.0727140190904336
수원,0.07185268770270152
동해안,0.07178520879331016
월출,0.07178520879331016
살인,0.07137421113582178
사이,0.0710582073143649
렌터카,0.07081323810713253
전주,0.07069642326043692
제주,0.07069642326043692
춘천,0.07069642326043692
청주,0.07069642326043692
기온,0.07051332500838293
평년,0.07051332500838292
화재,0.07036189861646855
수차례,0.06979773392700837
교통안전,0.06969546632737511
제주도,0.06933264766249018
남성,0.06925610418586448
양형,0.0691474254659327
진술,0.068219110326384
구름,0.0672998791372891
연휴,0.06725995381065283
최저기온,0.06582578073509569
전화,0.06465702248305231
치료,0.06458340331925409
안개,0.06451336440579497
결과,0.06438286851555448
선고,0.06408650407097853
처벌,0.0640254303201596
원인,0.06290442432860338
살해,0.0628591338802789
고흥경찰서,0.0628591338802789
긴급체포,0.0628591338802789
지인,0.0628591338802789
전남,0.0628591338802789
운전,0.06256247495483078
전망,0.06252736137847241
사람,0.06215419688198313
영향,0.06130554951590126
충남,0.061275957901306834
대화,0.0612704293056062
서해,0.06099745487510307
남해,0.06099745487510307
동해,0.06099745487510307
현행범,0.06079351759840698
소방서,0.06062482847084114
경북,0.06001275410172737
평소,0.059940761073867206
현장,0.059937777369983264
긴급,0.059667934969455355
자수,0.059667934969455355
검거,0.05964858523073116
경위,0.05960461739552137
설명,0.05929525805456072
예보,0.059039575104481566
시각,0.05874638656325038
한국천문연구원,0.05874638656325038
지장,0.0577821948074927
생명,0.0577821948074927
위치,0.057571586853873355
가시거리,0.057571586853873355
고기압,0.05757158685387335
말다툼,0.0573814293752912
인력,0.05716805674020619
소방차,0.05638383861592995
확인,0.056213042831845125
원가량,0.05560779909922678
아반떼,0.05551186465328427
아내,0.05535344606812966
고흥군청,0.05526645128673098
가슴,0.054961391878996624
시간date,0.05488487939936359
집행유예,0.05482090365976723
정상,0.05443321966700692
주변,0.05399865037991297
우리나라,0.053922249226976006
정체,0.05334165435595968
사용,0.05315278648966558
조수석,0.05262185487457619
부상,0.05235631539577703
주차,0.05207525237590744
바닷물,0.05192130948003971
남해안,0.05192130948003971
저지대,0.05192130948003971
천문조,0.05192130948003971
대피,0.05163725688930184
고속도로,0.051091843727633736
위반,0.05107429619667562
갈등,0.05092161624371444
용산구,0.05048206792609929
