,Value
법무부,0.18587737081407996
구속영장,0.15351320618202258
더불어민주당,0.14806475307838365
서울중앙지검,0.14377946265884922
증거인멸,0.14329314455735886
청와대,0.14151816418928415
정경심,0.13905265429061492
압수수색,0.1310351351139668
이사장,0.1299631348676489
부장판사,0.12922341231066004
유시민,0.1264790292636437
대법원,0.12418504401858149
서울중앙지법,0.12338719993898363
만큼,0.11526972235982269
유튜브,0.11406732523853183
자유한국당,0.11338683754536416
문재인,0.11278693142999387
웅동학원,0.11064906797524986
조씨,0.10963299922347879
동양대,0.1075794744683086
김경록,0.10562578230930844
사모펀드,0.10520777573983889
노무현재단,0.10370111545756876
위원회,0.1029579326695417
검찰개혁,0.10088824660028795
kbs,0.09985367531577145
명재권,0.09935946241293696
변호사,0.09841383856656362
사람들,0.09834846812308463
사실상,0.09704573502196391
바른미래당,0.09704451178007313
변호인,0.09608566914719882
원내대표,0.0952003510952459
재청구,0.09393559031660208
알릴레오,0.0938074888276209
정씨,0.09194659239203133
한국투자증권,0.09020424650221573
한국당,0.0899456878968159
윤석열,0.08890437973225938
민주당,0.08837045953977739
정작,0.08756826694456925
서울대,0.08696979884825815
위원장,0.08684889389529106
나경원,0.08680280179136841
시민들,0.08648319650193208
관리인,0.08602443252575948
시민단체,0.08251134593404644
휴대전화,0.08245183151887149
사법부,0.08190159117937283
하드디스크,0.08171424063421698
녹취록,0.08157220386831618
자산관리인,0.08075556962162718
국정감사,0.07945935283417888
여의도,0.07920694256981045
노동자,0.0780370047344702
기자들,0.07704396366926831
홈페이지,0.0764231859252831
법조계,0.07537392736233865
대한민국,0.07470718346548877
대법원장,0.07433526617548988
영장실질심사,0.07410862281713479
프라이빗뱅커,0.07400226374289069
검찰,0.0728117657929836
경북,0.07167833133158504
취재진,0.07157166895619713
혐의,0.07021431062639963
부장검사,0.0697357295226236
영장심사,0.0672963635561858
민주노총,0.06711008388285426
대규모,0.06707616483688364
광화문,0.06622772217719373
김종민,0.06618322426622032
카카오톡,0.06535201735293453
경기도,0.06330610338639593
특수부,0.06250495685480494
김명수,0.06243322942798134
사측,0.06199648808251268
버닝썬,0.06196988991989276
부산,0.06126622148676776
직권남용,0.060189867866947605
불구속,0.06007125615395774
공무원,0.058630159367597176
자신,0.05787676792777651
대표가,0.05780294247719874
자산관리,0.05748053006848036
학생들,0.05738397663055348
개혁안,0.057349618665995264
그동안,0.05594052619570414
알선수재,0.05560585322305022
수사권,0.05551241425978481
자본시장법,0.054664036928847234
검찰청,0.05459261286779914
강남,0.05392979117200247
온라인,0.05362842287362238
pc,0.05325191356655954
송경호,0.052678798136134276
한국도로공사,0.05212668460363723
장학금,0.05196365057608361
tv,0.05193860189537737
법조팀,0.05123623787569089
재판부,0.051191712540693934
조사,0.05093188523048803
시간date,0.0504064618160734
경찰관,0.050400713357621287
연구실,0.04991859338090217
제대로,0.04969124906870295
허위사실,0.04903841487597323
sns,0.04838518344938757
사회부장,0.048265794352916655
보고서,0.04819222409278723
지원자,0.04817115161707687
노동자들,0.047849227201734144
녹원씨엔아이,0.04760793545670585
ㄱ씨,0.047177923599613335
한국,0.046977597684577266
증명서,0.04669563137250693
제조업체,0.04654885431751298
의원들,0.04635649428903848
분들,0.046349129305905575
조사위,0.04626337998981099
이강래,0.046234552366505845
실시간,0.04599367227957426
특별취재팀,0.045756060803718884
경찰총장,0.04569665505321835
유리홀딩스,0.045236068025282655
맞춤형,0.04518796360217245
조사위원회,0.044848617411081135
큐브스,0.04459867771244699
직권남용권리행사방해,0.044029743893297744
위반,0.04385233247993191
신빙성,0.043719342266433175
제작진,0.04314325372193396
전북,0.04307556948709004
도로공사,0.04286987351739483
교육위원회,0.042758846404237015
불가능,0.042166191002521745
검찰권,0.042139211920226335
광주,0.04201311268869524
언론사,0.04200736261037603
피고인,0.04195599516656206
정규직,0.041721414086618246
인천,0.04146935045878534
대구,0.04126264877470698
강남경찰서,0.040821310282063976
식품위생법,0.04034312855564071
공보관,0.04017511863803077
환경부,0.04010932652930318
수납원,0.03962931249499466
성폭력,0.039201745323501944
