일자,Combination,조합 빈도수,빈도수 A,빈도수 B,Support A,Support B,confidence A,confidence B,Lift,targetValue
20190921,asf_경기북부,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_김현수,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_남해안,1,10,14,-3.1135153092103742,-2.7770430725891617,-2.302585092994046,-2.6390573296152584,0.4744579795951158,0.4744579795951158
20190921,asf_농식품부,4,10,9,-3.1135153092103742,-3.2188758248682006,-0.9162907318741553,-0.810930216216329,2.302585092994045,9.21034037197618
20190921,asf_농작물,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_돼지열병,3,10,13,-3.1135153092103742,-2.8511510447428834,-1.2039728043259361,-1.466337068793427,1.6471782404169473,4.941534721250842
20190921,asf_마리,6,10,13,-3.1135153092103742,-2.8511510447428834,-0.5108256237659909,-0.7731898882334818,2.3403254209768924,14.041952525861355
20190921,asf_매몰지,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_발병,3,10,9,-3.1135153092103742,-3.2188758248682006,-1.2039728043259361,-1.0986122886681098,2.0149030205422642,6.044709061626793
20190921,asf_발생,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_방역대,2,10,5,-3.1135153092103742,-3.8066624897703196,-1.6094379124341005,-0.916290731874155,2.197224577336219,4.394449154672438
20190921,asf_신고가,1,10,9,-3.1135153092103742,-3.2188758248682006,-2.302585092994046,-2.1972245773362196,0.9162907318741547,0.9162907318741547
20190921,asf_아프리카,2,10,13,-3.1135153092103742,-2.8511510447428834,-1.6094379124341005,-1.8718021769015913,1.2417131323087829,2.4834262646175658
20190921,asf_아프리카돼지열병,2,10,12,-3.1135153092103742,-2.9311937524164198,-1.6094379124341005,-1.791759469228055,1.3217558399823193,2.6435116799646385
20190921,asf_연천,2,10,8,-3.1135153092103742,-3.3366588605245844,-1.6094379124341005,-1.3862943611198904,1.7272209480904839,3.4544418961809678
20190921,asf_연천군,3,10,3,-3.1135153092103742,-4.31748811353631,-1.2039728043259361,0.0,3.1135153092103742,9.340545927631123
20190921,asf_열병,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_원인,1,10,3,-3.1135153092103742,-4.31748811353631,-2.302585092994046,-1.0986122886681098,2.0149030205422642,2.0149030205422642
20190921,asf_의심신고,7,10,7,-3.1135153092103742,-3.4701902531491067,-0.35667494393873267,0.0,3.1135153092103742,21.79460716447262
20190921,asf_잠복기,1,10,4,-3.1135153092103742,-4.029806041084529,-2.302585092994046,-1.3862943611198906,1.7272209480904834,1.7272209480904834
20190921,asf_적성면,6,10,12,-3.1135153092103742,-2.9311937524164198,-0.5108256237659909,-0.6931471805599454,2.420368128650429,14.522208771902573
