일자,Combination,조합 빈도수,빈도수 A,빈도수 B,Support A,Support B,confidence A,confidence B,Lift,targetValue
20190913,cctv_tv,1,3,3,-3.864232341591797,-3.864232341591797,-1.0986122886681098,-1.0986122886681098,2.765620052923687,2.765620052923687
20190913,cctv_범행,1,3,8,-3.864232341591797,-2.883403088580071,-1.0986122886681098,-2.0794415416798357,1.7847907999119614,1.7847907999119614
20190913,cctv_보고서,1,3,3,-3.864232341591797,-3.864232341591797,-1.0986122886681098,-1.0986122886681098,2.765620052923687,2.765620052923687
20190913,cctv_부상,1,3,4,-3.864232341591797,-3.576550269140016,-1.0986122886681098,-1.3862943611198906,2.477937980471906,2.477937980471906
20190913,cctv_사람,1,3,5,-3.864232341591797,-3.3534067178258065,-1.0986122886681098,-1.6094379124341003,2.2547944291576965,2.2547944291576965
20190913,cctv_서울시,1,3,3,-3.864232341591797,-3.864232341591797,-1.0986122886681098,-1.0986122886681098,2.765620052923687,2.765620052923687
20190913,cctv_신고,1,3,11,-3.864232341591797,-2.5649493574615363,-1.0986122886681098,-2.3978952727983707,1.4663370687934265,1.4663370687934265
20190913,cctv_여성,1,3,4,-3.864232341591797,-3.576550269140016,-1.0986122886681098,-1.3862943611198906,2.477937980471906,2.477937980471906
20190913,cctv_연휴,1,3,4,-3.864232341591797,-3.576550269140016,-1.0986122886681098,-1.3862943611198906,2.477937980471906,2.477937980471906
20190913,cctv_유치원,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,cctv_인공지능,1,3,3,-3.864232341591797,-3.864232341591797,-1.0986122886681098,-1.0986122886681098,2.765620052923687,2.765620052923687
20190913,cctv_전화,1,3,4,-3.864232341591797,-3.576550269140016,-1.0986122886681098,-1.3862943611198906,2.477937980471906,2.477937980471906
20190913,cctv_주변,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,cctv_추행,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,cctv_출동,1,3,7,-3.864232341591797,-3.0169344812045935,-1.0986122886681098,-1.9459101490553132,1.9183221925364837,1.9183221925364837
20190913,cctv_토대,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,cctv_휴대,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,c씨_가로수,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_가중처벌,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_공무집행방해,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_김병만,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_도로,1,2,5,-4.269697449699962,-3.3534067178258065,-0.6931471805599453,-1.6094379124341003,2.660259537265861,2.660259537265861
20190913,c씨_뒷좌석,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_면허,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_벌금형,1,2,4,-4.269697449699962,-3.576550269140016,-0.6931471805599453,-1.3862943611198906,2.8834030885800708,2.8834030885800708
20190913,c씨_법률,1,2,3,-4.269697449699962,-3.864232341591797,-0.6931471805599453,-1.0986122886681098,3.1710851610318516,3.1710851610318516
20190913,c씨_상해,1,2,6,-4.269697449699962,-3.171085161031852,-0.6931471805599453,-1.791759469228055,2.4779379804719066,2.4779379804719066
20190913,c씨_선고,1,2,8,-4.269697449699962,-2.883403088580071,-0.6931471805599453,-2.0794415416798357,2.190255908020126,2.190255908020126
20190913,c씨_소란,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_승용차,1,2,12,-4.269697449699962,-2.4779379804719066,-0.6931471805599453,-2.4849066497880004,1.7847907999119612,1.7847907999119612
20190913,c씨_신고,1,2,11,-4.269697449699962,-2.5649493574615363,-0.6931471805599453,-2.3978952727983707,1.871802176901591,1.871802176901591
20190913,c씨_아반떼,1,2,6,-4.269697449699962,-3.171085161031852,-0.6931471805599453,-1.791759469228055,2.4779379804719066,2.4779379804719066
20190913,c씨_양형,1,2,13,-4.269697449699962,-2.3978952727983702,-0.6931471805599453,-2.5649493574615367,1.7047480922384248,1.7047480922384248
20190913,c씨_에이즈,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_에이즈환자,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_예산읍,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_오른팔,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_용산구,1,2,3,-4.269697449699962,-3.864232341591797,-0.6931471805599453,-1.0986122886681098,3.1710851610318516,3.1710851610318516
20190913,c씨_운전,1,2,7,-4.269697449699962,-3.0169344812045935,-0.6931471805599453,-1.9459101490553132,2.323787300644648,2.323787300644648
20190913,c씨_운전자,1,2,12,-4.269697449699962,-2.4779379804719066,-0.6931471805599453,-2.4849066497880004,1.7847907999119612,1.7847907999119612
20190913,c씨_위반,1,2,4,-4.269697449699962,-3.576550269140016,-0.6931471805599453,-1.3862943611198906,2.8834030885800708,2.8834030885800708
20190913,c씨_위험성,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_유리,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_자신,1,2,8,-4.269697449699962,-2.883403088580071,-0.6931471805599453,-2.0794415416798357,2.190255908020126,2.190255908020126
20190913,c씨_정상,1,2,4,-4.269697449699962,-3.576550269140016,-0.6931471805599453,-1.3862943611198906,2.8834030885800708,2.8834030885800708
20190913,c씨_조사결과,1,2,3,-4.269697449699962,-3.864232341591797,-0.6931471805599453,-1.0986122886681098,3.1710851610318516,3.1710851610318516
20190913,c씨_조수석,1,2,3,-4.269697449699962,-3.864232341591797,-0.6931471805599453,-1.0986122886681098,3.1710851610318516,3.1710851610318516
20190913,c씨_참작,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_처벌,1,2,5,-4.269697449699962,-3.3534067178258065,-0.6931471805599453,-1.6094379124341003,2.660259537265861,2.660259537265861
20190913,c씨_처벌전력,1,2,2,-4.269697449699962,-4.269697449699962,-0.6931471805599453,-0.6931471805599453,3.576550269140016,3.576550269140016
20190913,c씨_판사,1,2,6,-4.269697449699962,-3.171085161031852,-0.6931471805599453,-1.791759469228055,2.4779379804719066,2.4779379804719066
20190913,c씨_평소,1,2,3,-4.269697449699962,-3.864232341591797,-0.6931471805599453,-1.0986122886681098,3.1710851610318516,3.1710851610318516
20190913,c씨_현행범,1,2,4,-4.269697449699962,-3.576550269140016,-0.6931471805599453,-1.3862943611198906,2.8834030885800708,2.8834030885800708
20190913,pc_동양대,3,5,8,-3.3534067178258065,-2.883403088580071,-0.5108256237659905,-0.980829253011726,2.3725774648140807,7.117732394442243
20190913,pc_만큼,2,5,6,-3.3534067178258065,-3.171085161031852,-0.916290731874155,-1.0986122886681096,2.254794429157697,4.509588858315394
20190913,pc_방문해,1,5,6,-3.3534067178258065,-3.171085161031852,-1.6094379124341003,-1.791759469228055,1.5616472485977517,1.5616472485977517
20190913,pc_방배동,2,5,2,-3.3534067178258065,-4.269697449699962,-0.916290731874155,0.0,3.3534067178258065,6.706813435651613
20190913,pc_법조계,2,5,10,-3.3534067178258065,-2.660259537265861,-0.916290731874155,-1.6094379124341005,1.743968805391706,3.487937610783412
20190913,pc_보관함,1,5,2,-3.3534067178258065,-4.269697449699962,-1.6094379124341003,-0.6931471805599453,2.660259537265861,2.660259537265861
20190913,pc_부장검사,1,5,10,-3.3534067178258065,-2.660259537265861,-1.6094379124341003,-2.302585092994046,1.0508216248317608,1.0508216248317608
20190913,pc_부장판사,1,5,2,-3.3534067178258065,-4.269697449699962,-1.6094379124341003,-0.6931471805599453,2.660259537265861,2.660259537265861
20190913,pc_사모펀드,1,5,3,-3.3534067178258065,-3.864232341591797,-1.6094379124341003,-1.0986122886681098,2.2547944291576965,2.2547944291576965
20190913,pc_서울중앙지검,2,5,3,-3.3534067178258065,-3.864232341591797,-0.916290731874155,-0.4054651081081645,2.947941609717642,5.895883219435284
20190913,pc_압수수색,2,5,3,-3.3534067178258065,-3.864232341591797,-0.916290731874155,-0.4054651081081645,2.947941609717642,5.895883219435284
20190913,pc_연구실,1,5,3,-3.3534067178258065,-3.864232341591797,-1.6094379124341003,-1.0986122886681098,2.2547944291576965,2.2547944291576965
20190913,pc_임의제출,3,5,3,-3.3534067178258065,-3.864232341591797,-0.5108256237659905,0.0,3.3534067178258065,10.06022015347742
20190913,pc_자산관리,1,5,2,-3.3534067178258065,-4.269697449699962,-1.6094379124341003,-0.6931471805599453,2.660259537265861,2.660259537265861
20190913,pc_정경심,2,5,5,-3.3534067178258065,-3.3534067178258065,-0.916290731874155,-0.916290731874155,2.4371159859516514,4.874231971903303
20190913,pc_증거인멸,3,5,4,-3.3534067178258065,-3.576550269140016,-0.5108256237659905,-0.2876820724517808,3.0657246453740257,9.197173936122077
20190913,pc_증권사,2,5,3,-3.3534067178258065,-3.864232341591797,-0.916290731874155,-0.4054651081081645,2.947941609717642,5.895883219435284
20190913,pc_코링크,1,5,2,-3.3534067178258065,-4.269697449699962,-1.6094379124341003,-0.6931471805599453,2.660259537265861,2.660259537265861
20190913,pc_한국투자증권,2,5,3,-3.3534067178258065,-3.864232341591797,-0.916290731874155,-0.4054651081081645,2.947941609717642,5.895883219435284
20190913,tv_독일,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
20190913,tv_방문,1,3,2,-3.864232341591797,-4.269697449699962,-1.0986122886681098,-0.6931471805599453,3.1710851610318516,3.1710851610318516
