,Value
기상청,0.2035178052789492
제주,0.1999719697482504
제주도,0.1895617200374681
부산,0.17603946597355033
경남,0.16072540313164213
앞바다,0.1573594349384557
동해안,0.1570188901882307
충남,0.1493576000208065
전남,0.14785091340412948
동해,0.14707816285136527
항공기,0.14459992335451685
독도,0.14320246716914803
남해안,0.13738485168405515
제주공항,0.1368908345553858
남해,0.13452958781995497
영서,0.13268157391537544
강원,0.1325174413320365
비바람,0.1316818831086127
오키나와,0.12994292613845596
저지대,0.12612172824554885
일본,0.12394020853961538
남쪽,0.12187109703265978
시간당,0.12062861796090321
서귀포,0.11981951672779116
헥토파스칼,0.1129648496134248
인천,0.1127130428508648
시설물,0.11199535392435728
태풍,0.10922844542044507
중심기압,0.10579198035229549
수원,0.10567666049767462
대구,0.10527936100264956
청주,0.10102016461724299
경상도,0.10098594729760539
창원,0.1004835467026844
광주,0.0988306676438645
전북,0.09599838425765797
충북,0.09320359741372448
해안가,0.09314922923175202
수도권,0.09274080094772771
강릉,0.09123698356677085
춘천,0.09123698356677085
전주,0.09123698356677085
울릉도,0.09080819717663469
경기도,0.09022895443835009
통보관,0.08850494471222906
남부지방,0.08664960753472362
일요일,0.08604914395470385
대한해협,0.08369189418386334
강원도,0.08185626082943792
윤기한,0.08075324387269672
중형급,0.08027572912675915
주의보,0.07943598846908677
강풍주의보,0.07794314681061144
북북서,0.07656552224708892
강수량,0.07622888996343682
경기북부,0.07461240008725314
농작물,0.07458607459050784
해상,0.0740921085414351
타파,0.0724569268109431
날씨,0.07230075176459623
영동,0.07160478172581754
중국,0.07051912602797283
최대,0.06789639783304685
행정안전부,0.06777485768135119
풍속,0.06774746779281787
강풍,0.06746115454174086
제주지방기상청,0.06701185663673659
바람,0.06586546616748121
온라인,0.06471976081229155
진영,0.06394120036707436
영향권,0.06331803237191848
링링,0.06293920894058921
피해,0.062196765125430556
지리산,0.06186558430360379
통영,0.06170983802200813
경기,0.0591994862245493
장혜원,0.05872221939912646
뉴시스,0.05616520784661207
영상,0.05460650737839519
분포,0.05460650737839519
기온,0.05460650737839519
지역별,0.05460650737839519
경북,0.054471861651864455
위기경보,0.053607864081028266
항공편,0.05347633853717428
중대본,0.05174635963242743
지역,0.051502459633364035
전국,0.04900400382580401
우리나라,0.048559547379800526
법무부,0.047596958050300966
신고가,0.046018590163540034
만큼,0.0428652203328083
행안부,0.041523757014161125
동두천,0.03927171525711652
조치,0.03504932884246189
한국,0.0347408034951588
파주시,0.03458925165716218
마리,0.03392196243123238
제대로,0.0330387101928302
사실상,0.032363815254137535
자유한국당,0.03230303205714534
아프리카,0.031900719756394226
매몰지,0.03159189554175762
파주,0.03064992691655056
정밀검사,0.03064992691655056
의혹,0.03037788393204119
농식품부,0.03019051694594118
돼지열병,0.03015181935086237
파평면,0.030144713539681248
적성면,0.03014471353968124
용의자,0.030050751366974743
지자체,0.02970937305267541
법조계,0.028691397269182572
서울중앙지검,0.02773269680288015
조씨,0.02703472916115914
검찰,0.026753778421775617
부장검사,0.025889283911818425
asf,0.025846823534183595
농림축산식품부,0.025776100248112003
인명피해,0.025528785025985806
화성,0.02466333924262617
아프리카돼지열병,0.024535383032367873
압수수색,0.02450948100066918
문재인,0.024405932628750182
소방당국,0.02384114894589673
아이들,0.023808725272633682
청와대,0.023576812168821567
고형곤,0.022897382856401707
연천,0.022623033866599623
대규모,0.02257281001162538
방역대,0.022093903867625667
의심신고,0.02203179792392192
웅동중학교,0.021690821308249585
공사대금,0.021690821308249585
웅동학원,0.021690821308249585
발병,0.02152565871095711
신고,0.020548716144450807
서울대,0.02040937261071114
경찰청,0.020352415619693785
거짓말,0.01996502893621392
원내대표,0.019344398650791343
관련자,0.01921710243643806
광화문,0.019211134236374824
고려시티개발,0.018905256690137023
나경원,0.01873215655934991
테니스장,0.018716899063055722
김현수,0.01866105462300731
장관,0.018602502962559067
수사관,0.018358364976375868
지연이자,0.018358364976375868
검사,0.018351147479595823
창원시,0.018303703393191356
조사,0.01815699805307515
허위,0.018078458652788995
dna,0.01804951351608547
이씨,0.01796405759578087
한국당,0.017819952373474002
위선자,0.01754328567214261
황교안,0.01754328567214261
학생들,0.01746350328579321
이춘재,0.017113646284611757
열병,0.016680280677359827
조국,0.016278786010277328
아들,0.016278786010277328
미국,0.016250838920762126
화성연쇄살인사건,0.01588619001677829
헌정유린,0.015747898148249093
피해자들,0.015596797069950166
계약일,0.0152940485629683
종로구,0.015274325214702377
원정출산,0.015089346315754764
사무실,0.014720866574508907
문제점,0.014357740045964795
수사본부,0.014315405154428947
연천군,0.01412483675727821
대한민국,0.014113267473949734
청주지검,0.014064895072442503
잠복기,0.014007212631548329
경기남,0.01384687323699145
방송,0.013725115956662856
연관성,0.013687416330524808
대표,0.013629380615621854
증거물,0.013291993207489892
대법원,0.01303956511190447
검찰개혁,0.012969818162940672
