,Value
경기도,0.18358076924409059
긴급,0.17914255412758398
경기,0.17276832310002874
인천,0.16102955023784593
신고,0.15527671853351033
조사,0.1532207007584038
현장,0.13160842885101295
혐의,0.12974226013177292
대상,0.12911596323796953
이동,0.12383724986480647
차량,0.12333830570620109
병원,0.12155736955221558
사람,0.11794112798341405
아프리카,0.113725667673095
정확,0.11187772872168429
통제,0.11044447881251028
돼지열병,0.11011514497772655
조치,0.10964120200950127
경위,0.1091381213986228
마리,0.10868952074136623
양주시,0.10850172518212707
asf,0.10833597957599032
양주,0.1075018886372128
의심,0.10523421384604044
접수,0.10523421384604044
은현면,0.10523421384604043
열병,0.10523421384604043
신고가,0.10523421384604043
돼지,0.10523421384604043
정밀검사,0.10480576901337964
아프리카돼지열병,0.10480576901337964
농림축산식품부,0.10480576901337964
농식품부,0.10337218516098477
돼지농장,0.10337218516098477
발병,0.10253809422220728
가축,0.10253809422220726
분께,0.10188278198819667
음성,0.10181742684689074
발생,0.10141842756613406
사망,0.10094226798333306
결과,0.09992625439722592
발견,0.09885948520083966
강화군,0.09241507689027165
상태,0.09211623615661015
상대,0.09189026318040774
당국,0.0911727660402942
총상,0.0911727660402942
육군,0.0911727660402942
소위,0.0911727660402942
부대,0.0911727660402942
수사기관,0.09014028229725339
간부,0.08849476337305989
파주시,0.08625243238303132
파악,0.0846319956649442
파주,0.08375347061011001
결국,0.08256742074696298
동료,0.08065328828183105
후송,0.08012974304911442
법무부,0.07851602521142098
지역,0.07405437096188958
판정,0.07076488737966646
a소위,0.0704095268373153
강안,0.0704095268373153
시작,0.06632466570901946
소방당국,0.06460520548620542
대구,0.06459663753793081
서울중앙지검,0.06424924771727862
부산,0.06191008004962027
시간date,0.05773274924132242
청주,0.05715901354904111
검찰개혁,0.05696726332849164
목격자,0.0567345849851204
압수수색,0.0566206886375948
문재인,0.0558157250353108
기상청,0.053448550022109395
페이스북,0.05264477284382747
제주,0.052204076553839275
아이들,0.051281883337812986
인근,0.051232405182939963
인천시,0.050838019143198215
미국,0.05007835749882233
용의자,0.049938593948773716
청와대,0.04950908797974413
동구,0.049276083346626205
승객,0.047966257372214265
아시아나,0.047966257372214265
회항,0.047966257372214265
비상문,0.047966257372214265
oz,0.047966257372214265
인천공항,0.047966257372214265
여객기,0.047966257372214265
비상구,0.047966257372214265
프놈펜,0.047966257372214265
만큼,0.04758394342116158
전문가,0.04623368053443151
이씨,0.0448183237714442
수사권,0.044584803225217344
보안법,0.04446739542016596
수차례,0.04426802270938042
남성,0.04356662029140397
자유한국당,0.04327385087060211
치료,0.041750537095907696
피해자들,0.040856724407258724
대한민국,0.040367677940512235
집행유예,0.04020356906216887
사고원인,0.04010111567033676
경남,0.040066215194528736
시민연대,0.0400580431006344
화성,0.039869816633822656
공무원,0.03945779244273224
더불어민주당,0.03916560822708658
거짓말,0.03872777755674014
참가자들,0.038714713375588745
중상,0.03863952910774936
검찰,0.038469050290530875
사람들,0.03832133975619239
기사,0.038237956040402046
온라인,0.03815492558205048
일본,0.03812861262060782
범국민,0.03806432698571193
수도권,0.03792187874786715
수원,0.03766221176591626
항공편,0.03753118322045513
공항경찰대,0.03753118322045513
서해,0.03753118322045513
아시아나항공,0.03753118322045513
캄보디아,0.03753118322045513
충분히,0.0373912315114635
자유연대,0.03736049807426748
윤석열,0.0373603460104615
화성연쇄살인사건,0.03707620815935519
광주,0.03691306902299178
경북,0.03623182531919487
제대로,0.03599130101097628
강원,0.03554861935761047
시민들,0.0354503620339913
반포대로,0.03525104863018267
모습,0.034903172506300414
공직자,0.03472218846175057
그동안,0.034672693680273835
검찰권,0.034222399607755215
그해,0.03410146939702476
당사자,0.034028721425565754
