일자,Combination,조합 빈도수,빈도수 A,빈도수 B,Support A,Support B,confidence A,confidence B,Lift,targetValue
20190914,cctv_공개,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_남자,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_당일,1,2,5,-4.23410650459726,-3.3178157727231046,-0.6931471805599453,-1.6094379124341003,2.624668592163159,2.624668592163159
20190914,cctv_도심,2,2,3,-4.23410650459726,-3.828641396489095,0.0,-0.4054651081081645,3.828641396489095,7.65728279297819
20190914,cctv_둔기,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_무리,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_방침,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_불안,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_시장,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_신고,2,2,9,-4.23410650459726,-2.7300291078209855,0.0,-1.5040773967762742,2.7300291078209855,5.460058215641971
20190914,cctv_신원,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_싸움,2,2,5,-4.23410650459726,-3.3178157727231046,0.0,-0.916290731874155,3.3178157727231046,6.635631545446209
20190914,cctv_아케이드,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_영상,2,2,5,-4.23410650459726,-3.3178157727231046,0.0,-0.916290731874155,3.3178157727231046,6.635631545446209
20190914,cctv_일대,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_장소,2,2,3,-4.23410650459726,-3.828641396489095,0.0,-0.4054651081081645,3.828641396489095,7.65728279297819
20190914,cctv_접수,2,2,4,-4.23410650459726,-3.5409593240373143,0.0,-0.6931471805599453,3.5409593240373143,7.081918648074629
20190914,cctv_주먹,1,2,3,-4.23410650459726,-3.828641396489095,-0.6931471805599453,-1.0986122886681098,3.1354942159291497,3.1354942159291497
20190914,cctv_주민,1,2,9,-4.23410650459726,-2.7300291078209855,-0.6931471805599453,-2.1972245773362196,2.03688192726104,2.03688192726104
20190914,cctv_진술,2,2,5,-4.23410650459726,-3.3178157727231046,0.0,-0.916290731874155,3.3178157727231046,6.635631545446209
20190914,cctv_추석,1,2,10,-4.23410650459726,-2.624668592163159,-0.6931471805599453,-2.302585092994046,1.9315214116032138,1.9315214116032138
20190914,cctv_출동,2,2,5,-4.23410650459726,-3.3178157727231046,0.0,-0.916290731874155,3.3178157727231046,6.635631545446209
20190914,cctv_확보,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,cctv_확인,1,2,2,-4.23410650459726,-4.23410650459726,-0.6931471805599453,-0.6931471805599453,3.5409593240373143,3.5409593240373143
20190914,c씨_범행,1,3,9,-3.828641396489095,-2.7300291078209855,-1.0986122886681098,-2.1972245773362196,1.6314168191528757,1.6314168191528757
20190914,c씨_변호사,1,3,4,-3.828641396489095,-3.5409593240373143,-1.0986122886681098,-1.3862943611198906,2.4423470353692043,2.4423470353692043
20190914,c씨_시부모,1,3,2,-3.828641396489095,-4.23410650459726,-1.0986122886681098,-0.6931471805599453,3.1354942159291497,3.1354942159291497
20190914,c씨_어머니,1,3,7,-3.828641396489095,-2.9813435361018916,-1.0986122886681098,-1.9459101490553132,1.8827312474337818,1.8827312474337818
20190914,c씨_위자료,1,3,2,-3.828641396489095,-4.23410650459726,-1.0986122886681098,-0.6931471805599453,3.1354942159291497,3.1354942159291497
20190914,c씨_폭행,1,3,3,-3.828641396489095,-3.828641396489095,-1.0986122886681098,-1.0986122886681098,2.730029107820985,2.730029107820985
20190914,pc_공공기관,1,2,3,-4.23410650459726,-3.828641396489095,-0.6931471805599453,-1.0986122886681098,3.1354942159291497,3.1354942159291497
20190914,pc_기장군,1,2,11,-4.23410650459726,-2.5293584123588344,-0.6931471805599453,-2.3978952727983707,1.836211231798889,1.836211231798889
20190914,pc_동양대,1,2,4,-4.23410650459726,-3.5409593240373143,-0.6931471805599453,-1.3862943611198906,2.847812143477369,2.847812143477369
20190914,pc_법무부장관,1,2,4,-4.23410650459726,-3.5409593240373143,-0.6931471805599453,-1.3862943611198906,2.847812143477369,2.847812143477369
20190914,pc_이듬해,1,2,3,-4.23410650459726,-3.828641396489095,-0.6931471805599453,-1.0986122886681098,3.1354942159291497,3.1354942159291497
20190914,pc_청와대,1,2,5,-4.23410650459726,-3.3178157727231046,-0.6931471805599453,-1.6094379124341003,2.624668592163159,2.624668592163159
20190914,pe_가법,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_검찰,1,4,8,-3.5409593240373143,-2.8478121434773693,-1.3862943611198906,-2.0794415416798357,1.4615177823574788,1.4615177823574788
20190914,pe_관급공사,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_부장,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_운영자,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_위반,1,4,4,-3.5409593240373143,-3.5409593240373143,-1.3862943611198906,-1.3862943611198906,2.1546649629174235,2.1546649629174235
20190914,pe_의혹,1,4,5,-3.5409593240373143,-3.3178157727231046,-1.3862943611198906,-1.6094379124341003,1.931521411603214,1.931521411603214
20190914,pe_장관,1,4,4,-3.5409593240373143,-3.5409593240373143,-1.3862943611198906,-1.3862943611198906,2.1546649629174235,2.1546649629174235
20190914,pe_점멸기,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_조국,1,4,5,-3.5409593240373143,-3.3178157727231046,-1.3862943611198906,-1.6094379124341003,1.931521411603214,1.931521411603214
20190914,pe_조카,1,4,4,-3.5409593240373143,-3.5409593240373143,-1.3862943611198906,-1.3862943611198906,2.1546649629174235,2.1546649629174235
20190914,pe_처벌법,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_청와대,1,4,5,-3.5409593240373143,-3.3178157727231046,-1.3862943611198906,-1.6094379124341003,1.931521411603214,1.931521411603214
20190914,pe_체포,1,4,8,-3.5409593240373143,-2.8478121434773693,-1.3862943611198906,-2.0794415416798357,1.4615177823574788,1.4615177823574788
20190914,pe_코링크,1,4,12,-3.5409593240373143,-2.4423470353692047,-1.3862943611198906,-2.4849066497880004,1.0560526742493141,1.0560526742493141
20190914,pe_코링크프라이빗에쿼티,2,4,5,-3.5409593240373143,-3.3178157727231046,-0.6931471805599453,-0.916290731874155,2.624668592163159,5.249337184326318
20190914,pe_투자처,1,4,3,-3.5409593240373143,-3.828641396489095,-1.3862943611198906,-1.0986122886681098,2.4423470353692043,2.4423470353692043
20190914,pe_특경,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,pe_횡령,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,sns_거래,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_공개,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_급증,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_기준,1,5,4,-3.3178157727231046,-3.5409593240373143,-1.6094379124341003,-1.3862943611198906,1.931521411603214,1.931521411603214
20190914,sns_남성,1,5,3,-3.3178157727231046,-3.828641396489095,-1.6094379124341003,-1.0986122886681098,2.2192034840549946,2.2192034840549946
20190914,sns_단계,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_당일,1,5,5,-3.3178157727231046,-3.3178157727231046,-1.6094379124341003,-1.6094379124341003,1.7083778602890043,1.7083778602890043
20190914,sns_마약,2,5,3,-3.3178157727231046,-3.828641396489095,-0.916290731874155,-0.4054651081081645,2.91235066461494,5.82470132922988
20190914,sns_모습,1,5,3,-3.3178157727231046,-3.828641396489095,-1.6094379124341003,-1.0986122886681098,2.2192034840549946,2.2192034840549946
20190914,sns_방송,1,5,4,-3.3178157727231046,-3.5409593240373143,-1.6094379124341003,-1.3862943611198906,1.931521411603214,1.931521411603214
20190914,sns_사범,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_사진,2,5,5,-3.3178157727231046,-3.3178157727231046,-0.916290731874155,-0.916290731874155,2.4015250408489495,4.803050081697899
20190914,sns_서비스,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_연기,1,5,9,-3.3178157727231046,-2.7300291078209855,-1.6094379124341003,-2.1972245773362196,1.1205911953868852,1.1205911953868852
20190914,sns_영상,1,5,5,-3.3178157727231046,-3.3178157727231046,-1.6094379124341003,-1.6094379124341003,1.7083778602890043,1.7083778602890043
20190914,sns_예정,1,5,3,-3.3178157727231046,-3.828641396489095,-1.6094379124341003,-1.0986122886681098,2.2192034840549946,2.2192034840549946
20190914,sns_유통,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_의원,2,5,3,-3.3178157727231046,-3.828641396489095,-0.916290731874155,-0.4054651081081645,2.91235066461494,5.82470132922988
20190914,sns_인정,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_인터넷,2,5,4,-3.3178157727231046,-3.5409593240373143,-0.916290731874155,-0.6931471805599453,2.624668592163159,5.249337184326318
20190914,sns_자신,1,5,3,-3.3178157727231046,-3.828641396489095,-1.6094379124341003,-1.0986122886681098,2.2192034840549946,2.2192034840549946
20190914,sns_적발,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_제출,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_조사,1,5,19,-3.3178157727231046,-1.9828147059907648,-1.6094379124341003,-2.9444389791664403,0.37337679355666453,0.37337679355666453
20190914,sns_추석,1,5,10,-3.3178157727231046,-2.624668592163159,-1.6094379124341003,-2.302585092994046,1.015230679729059,1.015230679729059
20190914,sns_클럽,2,5,2,-3.3178157727231046,-4.23410650459726,-0.916290731874155,0.0,3.3178157727231046,6.635631545446209
20190914,sns_한가위,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_현지,1,5,2,-3.3178157727231046,-4.23410650459726,-1.6094379124341003,-0.6931471805599453,2.624668592163159,2.624668592163159
20190914,sns_혐의,1,5,17,-3.3178157727231046,-2.094040341100989,-1.6094379124341003,-2.833213344056216,0.48460242866688863,0.48460242866688863
20190914,tv_경남,1,4,3,-3.5409593240373143,-3.828641396489095,-1.3862943611198906,-1.0986122886681098,2.4423470353692043,2.4423470353692043
20190914,tv_남자,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,tv_도심,1,4,3,-3.5409593240373143,-3.828641396489095,-1.3862943611198906,-1.0986122886681098,2.4423470353692043,2.4423470353692043
20190914,tv_둔기,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,tv_뒷돈,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
20190914,tv_무리,1,4,2,-3.5409593240373143,-4.23410650459726,-1.3862943611198906,-0.6931471805599453,2.847812143477369,2.847812143477369
