,Value
법무부,0.17562191686166265
정경심,0.15397690196800726
자유한국당,0.15279943535580004
동양대,0.14503775337867494
만큼,0.1359749982917963
비공개,0.13468139836284895
서울중앙지검,0.13411711496387188
더불어민주당,0.13372585798390238
검찰,0.1313464458053816
검찰개혁,0.12830138027123753
조씨,0.12689385623401406
한국당,0.12409931525098708
문재인,0.12400067842519064
국정감사,0.12086024005442131
청와대,0.11863898169659733
압수수색,0.11481786292931992
경찰청,0.10906150505825926
윤석열,0.10742170206324578
그동안,0.1055210485531258
기자들,0.10448193688563069
서울대,0.10282361690558482
검찰청,0.10247269982043396
정씨,0.10098015646129159
구속영장,0.0990876610837788
법무장관,0.09903711878896905
조국,0.09866324872747102
표창장,0.09826348873282464
민주당,0.09770585791093679
사실상,0.09759487701268978
부장검사,0.09726316126684116
대검찰청,0.09638713418105394
취재진,0.09597900015127048
검찰총장,0.0959479852133253
사모펀드,0.09576483245679603
조사,0.09366231431921641
장관,0.09269428959431249
사람들,0.08861517765396276
건강상,0.08612755854490303
변호사,0.08571964498209854
페이스북,0.08498412979643089
변호인,0.08201163069036704
웅동학원,0.08171701616768975
광화문,0.08032445003742864
온라인,0.08027317116034934
포토라인,0.08025852509019457
고형곤,0.07984719446963817
소환조사,0.07964905921254167
tbs,0.07944133423656871
뉴스공장,0.07924286191648947
그간,0.07883700228945864
부산,0.07819564866677278
김어준,0.07781152109376303
조민,0.07734840382271639
대학원,0.0767785443350635
공무원,0.0762844815279032
소환,0.07607349228065022
법조계,0.07555664084193664
공개소환,0.07507619148172613
한국,0.07465168679061071
증거인멸,0.07427424060594895
분들,0.07402358606345683
배우자,0.07284864885646622
교수,0.07220075156473389
참고인,0.07217617142015588
경찰관,0.07060578983617716
혐의,0.07032714953608142
공직자,0.0700450440043119
촛불집회,0.06865274684934755
봉사활동,0.06846379649173734
부산대,0.06770217996713167
바른미래당,0.06748985234058077
행정안전위원회,0.06694096907784564
경기도,0.06616166442680241
위원회,0.06595451352103597
변호인단,0.06524248652767861
위원장,0.06481524784249876
출근길,0.06415596184801316
김성태,0.06411609410731545
의원들,0.06373839554281943
사무국장,0.06345094471747709
후유증,0.06258665209571204
관계인,0.062435760998626216
나경원,0.06233497222946031
사건관계인,0.0622870002545977
상태,0.062088935665352535
원내대표,0.06163049107416627
특수부,0.06162821013410102
증명서,0.06146377678079725
최성해,0.06070646311142135
수사관,0.06070177152140066
대법원,0.05923424394484068
대표가,0.058745281390031615
수사공보,0.058017109382517015
자신,0.05784222396299338
서울중앙지법,0.05714310335967422
시간date,0.05706643490588174
수사권,0.05607293315239782
일들,0.05597989611616388
미국,0.055383421306181374
부모님,0.05511322916349785
제대로,0.055011421335029446
대한민국,0.05485206560411689
영국,0.05451047153203549
수사기관,0.054411166849972284
뇌기능,0.0539466580833465
고등학교,0.05391090154869082
국정농단,0.053797268219015086
검찰권,0.05377945809263264
대규모,0.053294677740652406
