,Value
법무부,0.230864135123085
조씨,0.21900180091547936
부장판사,0.21562625622991374
피의자,0.2104760486531363
정경심,0.19412810153244253
구속영장,0.1858893826323301
이사장,0.18108567358326275
증거인멸,0.16402967592447223
김씨,0.16158789962293027
동양대,0.15423574828833914
유시민,0.15204724109106463
서울중앙지법,0.1517843263263237
웅동학원,0.1509314124956249
유튜브,0.13884130735996045
알릴레오,0.13882793398403392
피해자,0.13294826916086974
더불어민주당,0.1291726878987607
한국투자증권,0.12639358899764808
서울,0.1251611720157713
노무현재단,0.12471272583269827
a씨,0.12165099938781056
kbs,0.11730314811263458
서울중앙지검,0.11356705349140475
사모펀드,0.11281348555476604
김경록,0.11182909056313219
하드디스크,0.10703722958587365
압수수색,0.10624650644236622
명재권,0.1045286399962285
재판부,0.08895398306033934
재청구,0.08760856496813313
부산,0.08171686147255691
광범위,0.08105163523866134
관계자,0.08046629964947538
pb,0.07792233657178078
홍익표,0.07748113111083758
뒷돈,0.07593602486412038
사실관계,0.07590062044645354
공사대금,0.07537093320672676
채용비리,0.07224668144931386
법조계,0.07070605184590088
필요성,0.07064938727734271
음란물,0.07054601094328472
성보호,0.07054601094328472
형사법,0.07054601094328472
수원고법,0.07054601094328472
집행유예,0.0705460109432847
경찰관,0.0705460109432847
수치심,0.06906059334050131
만큼,0.06906059334050131
임상기,0.06906059334050131
실종아동등,0.06906059334050131
혐오감,0.06906059334050131
프라이빗뱅커,0.06788560888172203
지원자,0.06695929835404911
실종아동,0.06688739340148653
영상통화,0.06688739340148651
녹취록,0.06620825983949619
조범동,0.06553815554268665
영장심사,0.0653623683830617
항소심,0.06375487898508213
판시,0.06375487898508213
실종신고,0.06375404752477452
벌금형,0.06373286151556477
광화문,0.06325433578467109
정씨,0.06310831393784906
b양,0.06248191042366221
기자들,0.0607522475336526
관리인,0.06073101736341034
가정복귀,0.05972147506062124
가능성,0.059166787665240195
미신고,0.059139262027100646
운용사,0.058643892979903973
청와대,0.058079494277065435
배우자,0.05729062010489644
사무국장,0.056083401489101965
혐의,0.0553932920097491
b씨,0.05483409915429896
pc,0.05468306313525744
자산관리,0.052991484205867884
웅동중학교,0.051137553868234494
검찰,0.0500197037069529
영장실질심사,0.048258812647067606
허리디스크,0.047094777713210995
재확인,0.0433857494285793
허위소송,0.042060495664695316
수석대변인,0.041133877616012886
불공평,0.0410224881507765
일반인,0.04082022975199554
원씩,0.0407373341598993
여성,0.04066179240001195
중대성,0.04013604857955362
자산관리인,0.03987297552647753
대법원장,0.039641448099674674
남동생,0.03938132267661288
최소화,0.03910018788372369
변호사,0.03905116755540052
선고,0.03818614101361116
김어준,0.03814349164683821
양형,0.03803343193452733
영장기각,0.03795087463288337
부산지법,0.03762648215955836
경찰,0.037108493853451975
민주당,0.03587024315604847
천종호,0.0352839651769666
경위,0.035072962878623916
검찰개혁,0.034924156982541525
장기간,0.034782298419124884
교수,0.03463214733547418
인터뷰,0.03456531159450715
진상조사,0.034269489855821365
조사,0.034261192908543306
문재인,0.03419764549613802
호텔,0.03342005485009932
코링크,0.03299397038222882
병원,0.03273235782735183
대변인,0.03187590273749491
주치의,0.030664464128656893
사법부,0.030430480778680543
자유한국당,0.030143850120085375
사기꾼,0.030102025431457298
자영업자,0.029944714180210264
불출석,0.02896590436607291
서면,0.02886369942448852
전남,0.02868616323896551
cctv,0.028051173100651017
인사말,0.027603725455016926
조범동씨,0.027297661645803467
증권사,0.02714845268676953
연구실,0.027019963945037785
개혁안,0.026807971674509358
제주,0.026722279201028033
조카인,0.02651362280263517
주거지,0.026168206983712427
치료,0.0259279742609339
뉴스룸,0.025869782232801092
사건,0.024979962747886338
정확,0.024958035589421165
사법연수원,0.02483863805896498
테니스장,0.024806428073388162
변호인,0.024319633563727152
인근,0.024218748641158392
공소장,0.024026448634946507
중상,0.02386911954891887
조사위원회,0.023671477903189388
소환조사,0.023234855165478293
남편,0.022881404104133172
김종민,0.022810590311668308
특수부,0.0227585203711324
조국,0.022699179471479033
심야조사,0.022375056105222894
부속실장,0.022324815214231224
허위사실,0.02122953966442578
학교법인,0.020986636683931147
의왕시,0.020986636683931147
특정경제범죄가중처벌법상,0.020986636683931147
흉기,0.02091045027007646
경북대,0.020891859814833855
피고인,0.020310602337459148
민경욱,0.02016283832151946
범행,0.019732086253556613
웅동중,0.01969889079643581
용품사,0.019181051659418673
특별취재팀,0.019168964223929386
장기화,0.01915244317463436
상속,0.01912313172533256
진술,0.018935384142315922
재반박,0.018840893686703494
수차례,0.018692811914919644
한국당,0.01825986677910737
별건수사,0.01814024034524571
신고,0.017408317725859653
언론사,0.017367437835032744
제주시청,0.017019493997015685
현금인출기,0.017019493997015685
제주동부경찰서,0.01664307227926075
대법원,0.016437579003006856
인출기,0.01637677442288649
형평성,0.016216060077388333
이창수,0.015287797468913346
정작,0.015287797468913346
이날,0.014980693262336451
언론학자,0.014959540155238798
수사,0.014856531540961148
발견,0.014466828605103463
위원회,0.014460440664463729
상대,0.014120213927341717
상태도,0.01392118540756496
사람들,0.013442660696255151
현금,0.013436791286789401
윤석열,0.013351395961542325
남성,0.013280196265115963
가족,0.013118555058859388
장관,0.012444878787338543
광주,0.012364629126968897
판결문,0.012318941725912858
경북,0.012156343369865577
영주,0.012016875390460102
위원장,0.01201126375933447
교육부,0.011912744537864077
인천,0.01184468583356256
보고서,0.011553741743406603
청문회,0.011342845410405715
법조팀,0.011266326000968729
서울대,0.011263222610022024
법원,0.011157387121237003
강원,0.01105488452157333
검사장,0.010894812042934786
개혁위,0.010894812042934786
wfm,0.01083499391108667
여의도,0.010826913982363181
검찰총장,0.010588363971378491
화성,0.010506785107287342
연구원,0.010297825957509735
검거,0.010207884398961179
대검찰청,0.010191358291286147
구속,0.010157537243342845
한글날,0.010115840437337396
상해,0.010029252588473135
교육청,0.009957088491371778
청주,0.009917531786496634
민주연구원,0.009816554944848212
직접수사,0.00957616114198984
국민들,0.00957616114198984
검찰청,0.00957616114198984
별건,0.00957616114198984
수사부,0.00957616114198984
대통령령,0.00957616114198984
형사사건,0.00957616114198984
폭행,0.009501328605839424
바른미래당,0.009485672712301604
인천시,0.009480784668091432
증명서,0.009266024726575239
김명수,0.009180056145263002
윤씨,0.009126883285917344
박정화,0.009113243678592366
대부업,0.009103897953605486
ㄱ씨,0.009096664532518842
시청자,0.008993519176973807
검경,0.008716858547955985
검찰권,0.008716858547955985
부장검사,0.008716858547955985
수사권,0.008716858547955985
대구,0.00848356867774135
춘천,0.008415881247901711
인계,0.008336476558809272
강제구인,0.008269002380823388
소견서,0.008269002380823388
대한민국,0.008222346192547157
광화문광장,0.008175945246062546
이충상,0.008142015526149278
사무실,0.007947057696564947
사고,0.007793349726461396
자수,0.007614390425556172
