일자,특성추출,문서 식별자,Value
20190913,희소식,1,-4.962844630259907
20190913,흥밋거리,1,-4.962844630259907
20190913,흉기,9,-2.7656200529236874
20190913,휴일지킴이약국,1,-4.962844630259907
20190913,휴식,1,-4.962844630259907
20190913,휴대폰,1,-4.962844630259907
20190913,휴대전화,4,-3.576550269140016
20190913,휴대,2,-4.269697449699962
20190913,휴게실,1,-4.962844630259907
20190913,휴게소,5,-3.3534067178258065
20190913,후원금,1,-4.962844630259907
20190913,후송,2,-4.269697449699962
20190913,후보지,1,-4.962844630259907
20190913,후배들,1,-4.962844630259907
20190913,회의감,1,-4.962844630259907
20190913,회성,1,-4.962844630259907
20190913,회삿돈,1,-4.962844630259907
20190913,황지,1,-4.962844630259907
20190913,황연동행정복지센터,1,-4.962844630259907
20190913,황연동,1,-4.962844630259907
20190913,황교안,2,-4.269697449699962
20190913,활성화,2,-4.269697449699962
20190913,활동가,1,-4.962844630259907
20190913,활동,1,-4.962844630259907
20190913,환자들,1,-4.962844630259907
20190913,환자,1,-4.962844630259907
20190913,환수율,1,-4.962844630259907
20190913,환경부,1,-4.962844630259907
20190913,확정,1,-4.962844630259907
20190913,확인,3,-3.864232341591797
20190913,확산,1,-4.962844630259907
20190913,화코칭,1,-4.962844630259907
20190913,화재,9,-2.7656200529236874
20190913,화장장,1,-4.962844630259907
20190913,화장실,5,-3.3534067178258065
20190913,화이트헤드,1,-4.962844630259907
20190913,홍씨,3,-3.864232341591797
20190913,홍보,1,-4.962844630259907
20190913,홈페이지,3,-3.864232341591797
20190913,홀트아동복지회,1,-4.962844630259907
20190913,혼잡도,2,-4.269697449699962
20190913,혼잡,1,-4.962844630259907
20190913,호흡증,1,-4.962844630259907
20190913,호흡기,2,-4.269697449699962
20190913,호흡곤란,3,-3.864232341591797
20190913,호주제,1,-4.962844630259907
20190913,호주,1,-4.962844630259907
20190913,호기심,2,-4.269697449699962
20190913,형사사법절차,2,-4.269697449699962
20190913,형사부,6,-3.171085161031852
20190913,형사,1,-4.962844630259907
20190913,형량,1,-4.962844630259907
20190913,혐의,16,-2.190255908020126
20190913,혈중알코올농도,1,-4.962844630259907
20190913,현화영,1,-4.962844630259907
20190913,현행범,4,-3.576550269140016
20190913,현장,3,-3.864232341591797
20190913,현대모비스,1,-4.962844630259907
20190913,현대기아차,1,-4.962844630259907
20190913,허소연,1,-4.962844630259907
20190913,행정부,1,-4.962844630259907
20190913,행정,1,-4.962844630259907
20190913,행위,1,-4.962844630259907
20190913,행동,1,-4.962844630259907
20190913,해안공원,1,-4.962844630259907
20190913,해수욕장,1,-4.962844630259907
20190913,해결,1,-4.962844630259907
20190913,항소장,4,-3.576550269140016
20190913,항소심,2,-4.269697449699962
20190913,항소,3,-3.864232341591797
20190913,항생제,1,-4.962844630259907
20190913,항공기,1,-4.962844630259907
20190913,합창,1,-4.962844630259907
20190913,합병증,2,-4.269697449699962
20190913,합계출산율,1,-4.962844630259907
20190913,한편,1,-4.962844630259907
20190913,한차례,1,-4.962844630259907
20190913,한신대,1,-4.962844630259907
20190913,한부모가정,1,-4.962844630259907
20190913,한남동,1,-4.962844630259907
20190913,한남,1,-4.962844630259907
20190913,한나라당,1,-4.962844630259907
20190913,한국투자증권,3,-3.864232341591797
20190913,한국청소년활동진흥원,1,-4.962844630259907
20190913,한국철도시설공단,1,-4.962844630259907
20190913,한국천문연구원,2,-4.269697449699962
20190913,한국일보,1,-4.962844630259907
20190913,한국사회,1,-4.962844630259907
20190913,한국도로공사서비스,1,-4.962844630259907
20190913,한국도로공사,5,-3.3534067178258065
20190913,한국당,3,-3.864232341591797
20190913,한국교통연구원,1,-4.962844630259907
20190913,한겨레,1,-4.962844630259907
20190913,한가위,1,-4.962844630259907
20190913,학창시절,1,-4.962844630259907
20190913,학종,1,-4.962844630259907
20190913,학원,1,-4.962844630259907
20190913,학습법,1,-4.962844630259907
