,Value
서울,0.27539818801271254
집행유예,0.19830777755427992
휴대전화,0.1936911600871265
부장판사,0.18870207115161453
선고,0.18698961388141755
징역형,0.17631804795805903
혐의,0.1753384766688239
재판부,0.17525465306732263
폭발물,0.17525465306732263
신고,0.17525465306732263
보안직원,0.16993802542032252
소방공무원,0.16993802542032252
서울동부지법,0.16993802542032252
공무원들,0.1649248765712505
경찰,0.16252795361661862
거짓말,0.16082599669627304
롯데월드타워,0.16082599669627304
공무원,0.16043473900582045
박준민,0.16043473900582045
송파구,0.15788755316469283
직무집행,0.15580575353934265
집행,0.15102157900955188
a씨,0.1451856739311779
정신과,0.14121481379712167
양형,0.1368987911885937
심신미약,0.13658582833064387
운전자,0.1305966887057369
보호관찰,0.1264087950250275
치안질서,0.12261702103725378
조현병,0.11193262861965396
자유한국당,0.07492465101887959
서울남부지법,0.07413905165295621
사고,0.07199190156683372
장제원,0.06561132510730919
음주운전,0.06351206171643681
법무부,0.06214625187749696
수사,0.06146339865305802
동승자,0.05917060413260444
피의자,0.05822520044860052
장씨,0.054421584365143306
최씨,0.054007934460249936
마포구,0.053314817422008255
동양대,0.053308341423220044
제출,0.05246996434631602
벌금,0.0512582391368836
재판,0.050182319675175065
강릉,0.048314598739628165
영등포구,0.04697146067606576
보복운전,0.046510482592611896
피해자,0.045904028357454024
검찰,0.04555268357240251
형사,0.04526372938402973
최민수,0.04526209396150292
동해,0.04439510331636085
김씨,0.044208029860108265
항소장,0.043821551429446375
판사,0.04376152335619021
승용차,0.04330856966781432
웰스씨앤티,0.0432057674521769
변호인,0.042997765534745845
항소,0.04208528352640422
회복,0.0413264999966662
증거,0.04103601917825911
기소,0.04102247686574175
사모펀드,0.041007583703132795
정경심,0.04051820901143621
벌금형,0.04009674507728346
여의도,0.03933780779368556
모친상,0.03862707208340743
상해,0.038623419844179926
마포경찰서,0.038100673287630886
부인,0.03790239564243326
b씨,0.03737680479946743
부의금,0.037107341801979124
운전,0.03680603615854352
광주,0.036143149285902974
공포심,0.035837801983788636
압수수색,0.034411221255681704
노엘,0.033560977196855066
