일자,Combination,조합 빈도수,빈도수 A,빈도수 B,Support A,Support B,confidence A,confidence B,Lift,targetValue
20191012,asf_dmz,1,7,2,-3.2580965380214817,-4.51085950651685,-1.9459101490553132,-0.6931471805599453,2.5649493574615363,2.5649493574615363
20191012,asf_강원,3,7,3,-3.2580965380214817,-4.105394398408685,-0.8472978603872034,0.0,3.2580965380214817,9.774289614064445
20191012,asf_강원도,3,7,8,-3.2580965380214817,-3.1245651453969594,-0.8472978603872034,-0.980829253011726,2.277267285009756,6.831801855029267
20191012,asf_검출,1,7,2,-3.2580965380214817,-4.51085950651685,-1.9459101490553132,-0.6931471805599453,2.5649493574615363,2.5649493574615363
20191012,asf_경기도,2,7,4,-3.2580965380214817,-3.8177123259569044,-1.252762968495368,-0.6931471805599453,2.5649493574615363,5.129898714923073
20191012,asf_과학원,2,7,2,-3.2580965380214817,-4.51085950651685,-1.252762968495368,0.0,3.2580965380214817,6.516193076042963
20191012,asf_관계기관,4,7,5,-3.2580965380214817,-3.5945687746426946,-0.5596157879354227,-0.2231435513142097,3.034952986707272,12.139811946829088
20191012,asf_관리지역,2,7,2,-3.2580965380214817,-4.51085950651685,-1.252762968495368,0.0,3.2580965380214817,6.516193076042963
20191012,asf_국방부,3,7,6,-3.2580965380214817,-3.41224721784874,-0.8472978603872034,-0.6931471805599452,2.5649493574615367,7.694848072384611
20191012,asf_군병력,2,7,2,-3.2580965380214817,-4.51085950651685,-1.252762968495368,0.0,3.2580965380214817,6.516193076042963
20191012,asf_남쪽,2,7,5,-3.2580965380214817,-3.5945687746426946,-1.252762968495368,-0.916290731874155,2.3418058061473266,4.683611612294653
20191012,asf_돼지열병,6,7,8,-3.2580965380214817,-3.1245651453969594,-0.15415067982725827,-0.2876820724517808,2.970414465569701,17.822486793418207
20191012,asf_마리,1,7,4,-3.2580965380214817,-3.8177123259569044,-1.9459101490553132,-1.3862943611198906,1.8718021769015911,1.8718021769015911
20191012,asf_민간인,3,7,6,-3.2580965380214817,-3.41224721784874,-0.8472978603872034,-0.6931471805599452,2.5649493574615367,7.694848072384611
20191012,asf_민통선,4,7,5,-3.2580965380214817,-3.5945687746426946,-0.5596157879354227,-0.2231435513142097,3.034952986707272,12.139811946829088
20191012,asf_서울대,1,7,10,-3.2580965380214817,-2.9014215940827492,-1.9459101490553132,-2.302585092994046,0.955511445027436,0.955511445027436
20191012,asf_아프리카,5,7,7,-3.2580965380214817,-3.2580965380214817,-0.33647223662121295,-0.33647223662121295,2.9216243014002687,14.608121507001343
20191012,asf_아프리카돼지열병,4,7,6,-3.2580965380214817,-3.41224721784874,-0.5596157879354227,-0.4054651081081644,2.8526314299133175,11.41052571965327
20191012,asf_연천,5,7,7,-3.2580965380214817,-3.2580965380214817,-0.33647223662121295,-0.33647223662121295,2.9216243014002687,14.608121507001343
20191012,asf_연천군,3,7,7,-3.2580965380214817,-3.2580965380214817,-0.8472978603872034,-0.8472978603872034,2.4107986776342782,7.232396032902835
20191012,asf_왕징면,4,7,5,-3.2580965380214817,-3.5945687746426946,-0.5596157879354227,-0.2231435513142097,3.034952986707272,12.139811946829088
20191012,asf_원남면,3,7,4,-3.2580965380214817,-3.8177123259569044,-0.8472978603872034,-0.2876820724517808,2.970414465569701,8.911243396709104
20191012,asf_전문가들,1,7,3,-3.2580965380214817,-4.105394398408685,-1.9459101490553132,-1.0986122886681098,2.1594842493533717,2.1594842493533717
20191012,asf_중국,1,7,2,-3.2580965380214817,-4.51085950651685,-1.9459101490553132,-0.6931471805599453,2.5649493574615363,2.5649493574615363
20191012,asf_지뢰지역,2,7,2,-3.2580965380214817,-4.51085950651685,-1.252762968495368,0.0,3.2580965380214817,6.516193076042963
20191012,asf_지자체,3,7,4,-3.2580965380214817,-3.8177123259569044,-0.8472978603872034,-0.2876820724517808,2.970414465569701,8.911243396709104
20191012,asf_차단시설,2,7,2,-3.2580965380214817,-4.51085950651685,-1.252762968495368,0.0,3.2580965380214817,6.516193076042963
20191012,asf_철원,5,7,8,-3.2580965380214817,-3.1245651453969594,-0.33647223662121295,-0.47000362924573547,2.7880929087757464,13.940464543878733
20191012,asf_철원군,3,7,5,-3.2580965380214817,-3.5945687746426946,-0.8472978603872034,-0.5108256237659905,2.747270914255491,8.241812742766474
20191012,asf_출입통제,3,7,3,-3.2580965380214817,-4.105394398408685,-0.8472978603872034,0.0,3.2580965380214817,9.774289614064445
20191012,asf_폐사체,4,7,8,-3.2580965380214817,-3.1245651453969594,-0.5596157879354227,-0.6931471805599452,2.5649493574615367,10.259797429846147
20191012,asf_표준행동지침,3,7,3,-3.2580965380214817,-4.105394398408685,-0.8472978603872034,0.0,3.2580965380214817,9.774289614064445
20191012,asf_한국,1,7,11,-3.2580965380214817,-2.8061114142784245,-1.9459101490553132,-2.3978952727983707,0.8602012652231112,0.8602012652231112
20191012,asf_환경부,3,7,9,-3.2580965380214817,-3.0067821097405756,-0.8472978603872034,-1.0986122886681098,2.159484249353372,6.478452748060116
20191012,a교수_교수,1,2,4,-4.51085950651685,-3.8177123259569044,-0.6931471805599453,-1.3862943611198906,3.124565145396959,3.124565145396959
20191012,a교수_대학생,1,2,5,-4.51085950651685,-3.5945687746426946,-0.6931471805599453,-1.6094379124341003,2.9014215940827492,2.9014215940827492
20191012,a교수_성희롱,1,2,3,-4.51085950651685,-4.105394398408685,-0.6931471805599453,-1.0986122886681098,3.4122472178487397,3.4122472178487397
20191012,a교수_위원회,1,2,5,-4.51085950651685,-3.5945687746426946,-0.6931471805599453,-1.6094379124341003,2.9014215940827492,2.9014215940827492
20191012,a교수_일자,1,2,2,-4.51085950651685,-4.51085950651685,-0.6931471805599453,-0.6931471805599453,3.8177123259569044,3.8177123259569044
20191012,a교수_입장문,1,2,4,-4.51085950651685,-3.8177123259569044,-0.6931471805599453,-1.3862943611198906,3.124565145396959,3.124565145396959
20191012,a교수_조사위원회,1,2,2,-4.51085950651685,-4.51085950651685,-0.6931471805599453,-0.6931471805599453,3.8177123259569044,3.8177123259569044
20191012,a교수_학생들,1,2,9,-4.51085950651685,-3.0067821097405756,-0.6931471805599453,-2.1972245773362196,2.31363492918063,2.31363492918063
20191012,a양_공중전화,2,3,2,-4.105394398408685,-4.51085950651685,-0.4054651081081645,0.0,4.105394398408685,8.21078879681737
20191012,a양_광주,2,3,4,-4.105394398408685,-3.8177123259569044,-0.4054651081081645,-0.6931471805599453,3.4122472178487397,6.8244944356974795
20191012,a양_광주지법,3,3,4,-4.105394398408685,-3.8177123259569044,0.0,-0.2876820724517808,3.8177123259569044,11.453136977870713
20191012,a양_무기징역,1,3,2,-4.105394398408685,-4.51085950651685,-1.0986122886681098,-0.6931471805599453,3.4122472178487397,3.4122472178487397
20191012,a양_무안군,3,3,3,-4.105394398408685,-4.105394398408685,0.0,0.0,4.105394398408685,12.316183195226056
20191012,a양_법조계,1,3,6,-4.105394398408685,-3.41224721784874,-1.0986122886681098,-1.791759469228055,2.3136349291806306,2.3136349291806306
20191012,a양_복지시설,2,3,2,-4.105394398408685,-4.51085950651685,-0.4054651081081645,0.0,4.105394398408685,8.21078879681737
20191012,a양_부장판사,2,3,10,-4.105394398408685,-2.9014215940827492,-0.4054651081081645,-1.6094379124341005,2.4959564859745846,4.991912971949169
20191012,a양_성추행,2,3,3,-4.105394398408685,-4.105394398408685,-0.4054651081081645,-0.4054651081081645,3.6999292903005205,7.399858580601041
20191012,a양_성폭력,3,3,7,-4.105394398408685,-3.2580965380214817,0.0,-0.8472978603872034,3.2580965380214817,9.774289614064445
20191012,a양_수면제,1,3,2,-4.105394398408685,-4.51085950651685,-1.0986122886681098,-0.6931471805599453,3.4122472178487397,3.4122472178487397
20191012,a양_승용차,2,3,6,-4.105394398408685,-3.41224721784874,-0.4054651081081645,-1.0986122886681096,3.0067821097405756,6.013564219481151
20191012,a양_이수,2,3,4,-4.105394398408685,-3.8177123259569044,-0.4054651081081645,-0.6931471805599453,3.4122472178487397,6.8244944356974795
20191012,a양_장애인,2,3,7,-4.105394398408685,-3.2580965380214817,-0.4054651081081645,-1.252762968495368,2.852631429913317,5.705262859826634
20191012,a양_재판부,1,3,9,-4.105394398408685,-3.0067821097405756,-1.0986122886681098,-2.1972245773362196,1.9081698210724658,1.9081698210724658
20191012,a양_저수지,2,3,3,-4.105394398408685,-4.105394398408685,-0.4054651081081645,-0.4054651081081645,3.6999292903005205,7.399858580601041
20191012,a양_전남,3,3,8,-4.105394398408685,-3.1245651453969594,0.0,-0.980829253011726,3.1245651453969594,9.373695436190879
20191012,a양_정재희,3,3,3,-4.105394398408685,-4.105394398408685,0.0,0.0,4.105394398408685,12.316183195226056
20191012,a양_취업제한,2,3,4,-4.105394398408685,-3.8177123259569044,-0.4054651081081645,-0.6931471805599453,3.4122472178487397,6.8244944356974795
20191012,a양_친모임,2,3,2,-4.105394398408685,-4.51085950651685,-0.4054651081081645,0.0,4.105394398408685,8.21078879681737
20191012,a양_친아버지,2,3,2,-4.105394398408685,-4.51085950651685,-0.4054651081081645,0.0,4.105394398408685,8.21078879681737
20191012,a양_피고인,3,3,4,-4.105394398408685,-3.8177123259569044,0.0,-0.2876820724517808,3.8177123259569044,11.453136977870713
20191012,a양_피고인들,2,3,2,-4.105394398408685,-4.51085950651685,-0.4054651081081645,0.0,4.105394398408685,8.21078879681737
20191012,cctv_도주,1,4,2,-3.8177123259569044,-4.51085950651685,-1.3862943611198906,-0.6931471805599453,3.124565145396959,3.124565145396959
20191012,cctv_법조계,1,4,6,-3.8177123259569044,-3.41224721784874,-1.3862943611198906,-1.791759469228055,2.02595285672885,2.02595285672885
20191012,cctv_여의도,1,4,2,-3.8177123259569044,-4.51085950651685,-1.3862943611198906,-0.6931471805599453,3.124565145396959,3.124565145396959
20191012,cctv_오토바이,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,cctv_인근,1,4,6,-3.8177123259569044,-3.41224721784874,-1.3862943611198906,-1.791759469228055,2.02595285672885,2.02595285672885
20191012,cctv_정작,1,4,2,-3.8177123259569044,-4.51085950651685,-1.3862943611198906,-0.6931471805599453,3.124565145396959,3.124565145396959
20191012,cctv_택시,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,c씨_cctv,1,4,4,-3.8177123259569044,-3.8177123259569044,-1.3862943611198906,-1.3862943611198906,2.4314179648370136,2.4314179648370136
20191012,c씨_간석동,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,c씨_경위,1,4,4,-3.8177123259569044,-3.8177123259569044,-1.3862943611198906,-1.3862943611198906,2.4314179648370136,2.4314179648370136
20191012,c씨_남동경찰서,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,c씨_남동구,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,c씨_남성,1,4,2,-3.8177123259569044,-4.51085950651685,-1.3862943611198906,-0.6931471805599453,3.124565145396959,3.124565145396959
20191012,c씨_도주,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_면허,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_무시,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_병원,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_승객,2,4,4,-3.8177123259569044,-3.8177123259569044,-0.6931471805599453,-0.6931471805599453,3.124565145396959,6.249130290793918
20191012,c씨_신호,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_영상,1,4,5,-3.8177123259569044,-3.5945687746426946,-1.3862943611198906,-1.6094379124341003,2.208274413522804,2.208274413522804
20191012,c씨_오거리,1,4,3,-3.8177123259569044,-4.105394398408685,-1.3862943611198906,-1.0986122886681098,2.7191000372887943,2.7191000372887943
20191012,c씨_오토바이,3,4,3,-3.8177123259569044,-4.105394398408685,-0.2876820724517808,0.0,3.8177123259569044,11.453136977870713
20191012,c씨_인근,3,4,6,-3.8177123259569044,-3.41224721784874,-0.2876820724517808,-0.6931471805599452,3.1245651453969594,9.373695436190879
20191012,c씨_정확,2,4,4,-3.8177123259569044,-3.8177123259569044,-0.6931471805599453,-0.6931471805599453,3.124565145396959,6.249130290793918
20191012,c씨_조사,3,4,8,-3.8177123259569044,-3.1245651453969594,-0.2876820724517808,-0.980829253011726,2.8368830729451786,8.510649218835535
20191012,c씨_차량,2,4,2,-3.8177123259569044,-4.51085950651685,-0.6931471805599453,0.0,3.8177123259569044,7.635424651913809
20191012,c씨_충돌,1,4,2,-3.8177123259569044,-4.51085950651685,-1.3862943611198906,-0.6931471805599453,3.124565145396959,3.124565145396959
