일자,특성추출,문서 식별자,Value
20191008,理性,1,-6.716594773520978
20191008,힘줄,2,-6.023447592961032
20191008,힘겨루기,1,-6.716594773520978
20191008,히트,1,-6.716594773520978
20191008,히말라야,1,-6.716594773520978
20191008,희석,1,-6.716594773520978
20191008,희생자들,4,-5.330300412401087
20191008,희생자,3,-5.617982484852868
20191008,희망자,1,-6.716594773520978
20191008,희망브리지,4,-5.330300412401087
20191008,희망드림,1,-6.716594773520978
20191008,흥복전,1,-6.716594773520978
20191008,흡착포,1,-6.716594773520978
20191008,흡입,5,-5.107156861086877
20191008,흡수,1,-6.716594773520978
20191008,흔적,2,-6.023447592961032
20191008,흉악범,4,-5.330300412401087
20191008,흉기,5,-5.107156861086877
20191008,휴식처,1,-6.716594773520978
20191008,휴식시간,1,-6.716594773520978
20191008,휴식공간,1,-6.716594773520978
20191008,휴식,1,-6.716594773520978
20191008,휴면계좌,2,-6.023447592961032
20191008,휴대폰,2,-6.023447592961032
20191008,휴대전화,4,-5.330300412401087
20191008,휴가원,1,-6.716594773520978
20191008,휠체어,2,-6.023447592961032
20191008,휘발성,1,-6.716594773520978
20191008,훈민정음,3,-5.617982484852868
20191008,훈련생,1,-6.716594773520978
20191008,훈련비,1,-6.716594773520978
20191008,훈련기관,1,-6.716594773520978
20191008,훈련과정,1,-6.716594773520978
20191008,후회,3,-5.617982484852868
20191008,후유증,6,-4.924835304292923
20191008,후원회,2,-6.023447592961032
20191008,후원금,3,-5.617982484852868
20191008,후원,1,-6.716594773520978
20191008,후비루,1,-6.716594773520978
20191008,후보자,3,-5.617982484852868
20191008,후배직원,1,-6.716594773520978
20191008,후배,1,-6.716594773520978
20191008,후방지역,1,-6.716594773520978
20191008,후르트,1,-6.716594773520978
20191008,효친,1,-6.716594773520978
20191008,효자,1,-6.716594773520978
20191008,효율성,1,-6.716594773520978
20191008,효성,1,-6.716594773520978
20191008,횡성댐,1,-6.716594773520978
20191008,횡성군,1,-6.716594773520978
20191008,횡성,5,-5.107156861086877
20191008,회전근개,1,-6.716594773520978
20191008,회장직,1,-6.716594773520978
20191008,회장,1,-6.716594773520978
20191008,회의장,1,-6.716594773520978
20191008,회의록,1,-6.716594773520978
20191008,회의,1,-6.716594773520978
20191008,회원들,2,-6.023447592961032
20191008,회상,1,-6.716594773520978
20191008,회삿돈,2,-6.023447592961032
20191008,회사원,1,-6.716594773520978
20191008,회사,2,-6.023447592961032
20191008,회부,1,-6.716594773520978
20191008,회복,1,-6.716594773520978
20191008,회계부정,1,-6.716594773520978
20191008,회계법인,1,-6.716594773520978
20191008,회계감사,1,-6.716594773520978
20191008,회견,1,-6.716594773520978
20191008,황현산,1,-6.716594773520978
20191008,황해도,1,-6.716594773520978
20191008,황창규,1,-6.716594773520978
20191008,황지원,1,-6.716594773520978
20191008,황제조사,1,-6.716594773520978
20191008,황제수사,1,-6.716594773520978
20191008,황제성,1,-6.716594773520978
20191008,황제가족,1,-6.716594773520978
20191008,황정미,1,-6.716594773520978
20191008,황운하,2,-6.023447592961032
20191008,황성호,1,-6.716594773520978
20191008,황선씨,1,-6.716594773520978
20191008,황선,1,-6.716594773520978
20191008,황석영,1,-6.716594773520978
20191008,황보승혁,1,-6.716594773520978
20191008,황법량,1,-6.716594773520978
20191008,황반변성,1,-6.716594773520978
20191008,황기순,3,-5.617982484852868
20191008,황교안,1,-6.716594773520978
20191008,활성화,6,-4.924835304292923
20191008,활성계좌,2,-6.023447592961032
20191008,활보,2,-6.023447592961032
20191008,활동기간,1,-6.716594773520978
20191008,활동가,2,-6.023447592961032
20191008,활동,2,-6.023447592961032
20191008,환절기,1,-6.716594773520978
20191008,환자안전법,1,-6.716594773520978
20191008,환자모집,1,-6.716594773520978
20191008,환자들,7,-4.770684624465664
20191008,환자,6,-4.924835304292923
20191008,환수조치,1,-6.716594773520978
20191008,환수액,4,-5.330300412401087
20191008,환경운동연합,1,-6.716594773520978
20191008,환경오염,2,-6.023447592961032
20191008,환경영향평가,1,-6.716594773520978
20191008,환경부,14,-4.077537443905719
20191008,환경단체들,1,-6.716594773520978
20191008,환경단체,2,-6.023447592961032
20191008,환경노동위원회,3,-5.617982484852868
20191008,환경개선부담금,2,-6.023447592961032
20191008,환경개선,1,-6.716594773520978
20191008,환경,1,-6.716594773520978
20191008,환각성,1,-6.716594773520978
20191008,확정판결,1,-6.716594773520978
20191008,확정,1,-6.716594773520978
20191008,확인서,4,-5.330300412401087
20191008,확인,7,-4.770684624465664
20191008,확산,1,-6.716594773520978
20191008,확보도,1,-6.716594773520978
20191008,확보,1,-6.716594773520978
20191008,확률,1,-6.716594773520978
20191008,확대,2,-6.023447592961032
20191008,화학물질,4,-5.330300412401087
20191008,화천,6,-4.924835304292923
20191008,화진,1,-6.716594773520978
20191008,화제,1,-6.716594773520978
20191008,화정,1,-6.716594773520978
20191008,화재,5,-5.107156861086877
20191008,화장품,1,-6.716594773520978
20191008,화장실,1,-6.716594773520978
20191008,화인,1,-6.716594773520978
20191008,화이트칼라,2,-6.023447592961032
20191008,화우,1,-6.716594773520978
20191008,화요일,3,-5.617982484852868
20191008,화요,2,-6.023447592961032
20191008,화성연쇄살인사건,10,-4.414009680526932
20191008,화성연쇄살인,3,-5.617982484852868
20191008,화성시,4,-5.330300412401087
20191008,화성사건,5,-5.107156861086877
20191008,화성군,19,-3.7721557943545374
20191008,화성,45,-2.909932283750658
20191008,화상벌레,3,-5.617982484852868
20191008,화법,1,-6.716594773520978
20191008,화물차주,5,-5.107156861086877
20191008,화물차량,1,-6.716594773520978
20191008,화물차,1,-6.716594773520978
20191008,화물열차,2,-6.023447592961032
20191008,화력발전소,1,-6.716594773520978
20191008,화도기념사업회,2,-6.023447592961032
20191008,화도,2,-6.023447592961032
20191008,홍콩,1,-6.716594773520978
20191008,홍카콜라,1,-6.716594773520978
20191008,홍진근,1,-6.716594773520978
20191008,홍준표,1,-6.716594773520978
20191008,홍정욱,1,-6.716594773520978
20191008,홍윤기,1,-6.716594773520978
20191008,홍어종자,1,-6.716594773520978
20191008,홍양,1,-6.716594773520978
20191008,홍보,1,-6.716594773520978
20191008,홍문표,3,-5.617982484852868
20191008,홍동곤,1,-6.716594773520978
20191008,홍남기,1,-6.716594773520978
20191008,홍규현대자동차책임연구원,1,-6.716594773520978
20191008,홍규현대자동차,1,-6.716594773520978
20191008,홈페이지,6,-4.924835304292923
20191008,홈스쿨링,1,-6.716594773520978
20191008,혼획,1,-6.716594773520978
20191008,혼잣말,4,-5.330300412401087
20191008,혼잡도,1,-6.716594773520978
20191008,혼자,1,-6.716594773520978
20191008,혼인관계,1,-6.716594773520978
20191008,혼선,1,-6.716594773520978
20191008,혼례식,1,-6.716594773520978
20191008,호흡기,3,-5.617982484852868
20191008,호흡곤란,2,-6.023447592961032
20191008,호프집,1,-6.716594773520978
20191008,호텔신라,3,-5.617982484852868
20191008,호주,1,-6.716594773520978
20191008,호응과,1,-6.716594773520978
20191008,호송버스,1,-6.716594773520978
20191008,호소문,1,-6.716594773520978
20191008,호봉승급분,1,-6.716594773520978
20191008,호반건설그룹,1,-6.716594773520978
20191008,호반건설,1,-6.716594773520978
20191008,호박,1,-6.716594773520978
20191008,호남미래포럼,1,-6.716594773520978
20191008,호남동성당,1,-6.716594773520978
20191008,호남,1,-6.716594773520978
20191008,혜택,2,-6.023447592961032
20191008,혜영,1,-6.716594773520978
20191008,혜성,1,-6.716594773520978
20191008,형평성,3,-5.617982484852868
20191008,형편,1,-6.716594773520978
20191008,형제들,1,-6.716594773520978
20191008,형식,1,-6.716594773520978
20191008,형사처벌,1,-6.716594773520978
20191008,형사전문변호사,1,-6.716594773520978
20191008,형사소송법,2,-6.023447592961032
20191008,형사사건,5,-5.107156861086877
20191008,형사부,3,-5.617982484852868
20191008,형사단독,1,-6.716594773520978
20191008,형사고발,3,-5.617982484852868
20191008,형사,1,-6.716594773520978
20191008,형법이론,2,-6.023447592961032
20191008,형법상,1,-6.716594773520978
20191008,형님,1,-6.716594773520978
20191008,협회장,3,-5.617982484852868
20191008,협회,3,-5.617982484852868
20191008,협찬,1,-6.716594773520978
20191008,협조,1,-6.716594773520978
20191008,협의회,3,-5.617982484852868
20191008,협의체,1,-6.716594773520978
20191008,협약식,1,-6.716594773520978
20191008,협심증,1,-6.716594773520978
20191008,협박,1,-6.716594773520978
20191008,협력모델,1,-6.716594773520978
20191008,협력,1,-6.716594773520978
20191008,협동조합,3,-5.617982484852868
20191008,혐의자들,1,-6.716594773520978
20191008,혐의,26,-3.4584982354994955
20191008,혈중알코올농도,7,-4.770684624465664
20191008,혈액형,12,-4.231688123732978
20191008,혈액투석,1,-6.716594773520978
20191008,혈액,2,-6.023447592961032
20191008,혈뇌장벽,2,-6.023447592961032
20191008,혈뇌,2,-6.023447592961032
20191008,현행법,2,-6.023447592961032
20191008,현행범,2,-6.023447592961032
20191008,현진,1,-6.716594773520978
20191008,현지조사,1,-6.716594773520978
20191008,현지언론,1,-6.716594773520978
20191008,현지시각,1,-6.716594773520978
20191008,현장지휘소,1,-6.716594773520978
20191008,현장조사,2,-6.023447592961032
20191008,현장점검반,1,-6.716594773520978
20191008,현장외훈련,1,-6.716594773520978
20191008,현장,5,-5.107156861086877
20191008,현안토론회,1,-6.716594773520978
20191008,현실화,1,-6.716594773520978
20191008,현실,1,-6.716594773520978
20191008,현미경,1,-6.716594773520978
20191008,현대화,1,-6.716594773520978
20191008,현대제철,1,-6.716594773520978
20191008,현대자동차,1,-6.716594773520978
20191008,현대의학,1,-6.716594773520978
20191008,현대시장,1,-6.716594773520978
20191008,현대미포조선,1,-6.716594773520978
20191008,현대그룹,1,-6.716594773520978
20191008,현대,2,-6.023447592961032
20191008,현금공탁,1,-6.716594773520978
20191008,현금,2,-6.023447592961032
20191008,혁신처,1,-6.716594773520978
20191008,혁신위원회,2,-6.023447592961032
20191008,혁명,1,-6.716594773520978
20191008,헬스클럽,1,-6.716594773520978
20191008,헬릭스미스,1,-6.716594773520978
20191008,헥토파스칼,4,-5.330300412401087
20191008,헤이그아동탈취법,1,-6.716594773520978
20191008,헤이그아동,1,-6.716594773520978
20191008,헤이그,2,-6.023447592961032
20191008,헤어・메이크업디자인학과,1,-6.716594773520978
20191008,헛구호,1,-6.716594773520978
20191008,헌혈인구감소,1,-6.716594773520978
20191008,헌혈,1,-6.716594773520978
20191008,헌정사상,2,-6.023447592961032
20191008,헌병단,3,-5.617982484852868
20191008,헌법재판소,3,-5.617982484852868
20191008,헌법재판관,1,-6.716594773520978
20191008,헌법소원심판,1,-6.716594773520978
20191008,헌법소원,2,-6.023447592961032
20191008,헌법상,1,-6.716594773520978
20191008,허재호,1,-6.716594773520978
20191008,허인회,2,-6.023447592961032
20191008,허위자백,4,-5.330300412401087
20191008,허위소송,4,-5.330300412401087
20191008,허위사실,3,-5.617982484852868
20191008,허위공시,1,-6.716594773520978
20191008,허씨,1,-6.716594773520978
20191008,허벅지,1,-6.716594773520978
20191008,허리디스크,22,-3.6255523201626616
20191008,허리,3,-5.617982484852868
20191008,허락,2,-6.023447592961032
20191008,허동준,1,-6.716594773520978
20191008,허니렛,1,-6.716594773520978
20191008,향정신성의약품,1,-6.716594773520978
20191008,향정신성,1,-6.716594773520978
20191008,향우회,3,-5.617982484852868
20191008,행패,1,-6.716594773520978
20191008,행태,1,-6.716594773520978
20191008,행주산성,1,-6.716594773520978
20191008,행주대교,1,-6.716594773520978
20191008,행제,1,-6.716594773520978
20191008,행정장관,1,-6.716594773520978
20191008,행정안전위원회,1,-6.716594773520978
20191008,행정안전위,1,-6.716594773520978
20191008,행정안전부,3,-5.617982484852868
20191008,행정상,1,-6.716594773520978
20191008,행정부,2,-6.023447592961032
20191008,행정기관,1,-6.716594773520978
20191008,행정관,2,-6.023447592961032
20191008,행위자,1,-6.716594773520978
20191008,행위,1,-6.716594773520978
20191008,행운권,1,-6.716594773520978
20191008,행안부,3,-5.617982484852868
20191008,행신,1,-6.716594773520978
20191008,행사,3,-5.617982484852868
20191008,행복추구권,1,-6.716594773520978
20191008,행복,1,-6.716594773520978
20191008,행동,2,-6.023447592961032
20191008,햇빛발전소,1,-6.716594773520978
20191008,햇빛발전,1,-6.716594773520978
20191008,해프닝,1,-6.716594773520978
20191008,해죄,1,-6.716594773520978
20191008,해임처분,1,-6.716594773520978
20191008,해임,1,-6.716594773520978
20191008,해우,2,-6.023447592961032
20191008,해외여행,1,-6.716594773520978
20191008,해외서,1,-6.716594773520978
20191008,해외,1,-6.716594773520978
20191008,해안선,1,-6.716594773520978
20191008,해안가,1,-6.716594773520978
20191008,해수욕장,1,-6.716594773520978
20191008,해소,1,-6.716594773520978
20191008,해상,2,-6.023447592961032
20191008,해병대,1,-6.716594773520978
20191008,해방공간,1,-6.716594773520978
20191008,해몽,1,-6.716594773520978
20191008,해명,1,-6.716594773520978
20191008,해리,1,-6.716594773520978
20191008,해례본,3,-5.617982484852868
20191008,해드림,2,-6.023447592961032
20191008,해당위치,1,-6.716594773520978
20191008,해단식,1,-6.716594773520978
20191008,해남군,2,-6.023447592961032
20191008,해남,2,-6.023447592961032
20191008,해고자,1,-6.716594773520978
20191008,해고감,1,-6.716594773520978
20191008,해경,3,-5.617982484852868
20191008,해결책,3,-5.617982484852868
20191008,해결,3,-5.617982484852868
20191008,항히스타민제,2,-6.023447592961032
