,Value
법무부,0.19701316216569606
자유한국당,0.15707302719120528
정경심,0.15688571774913337
압수수색,0.15658084408006162
페이스북,0.1470906951214529
동양대,0.14422980629492752
이사장,0.14330402480343962
서울중앙지검,0.12596173702738026
윤석열,0.12565404748339862
문재인,0.12214521050554043
유시민,0.12127561844643057
인천,0.12057080321243392
서울대,0.12007522810855609
유튜브,0.11714971380174673
더불어민주당,0.11677766110683546
온라인,0.10718026639470404
법무장관,0.10619359189019964
정씨,0.10450532178381366
검찰총장,0.10238502682807621
조사,0.10186027761442783
sns,0.10127043305724409
노무현재단,0.10110600853909382
검찰,0.10073417241878098
사모펀드,0.1004382285247712
부장판사,0.10005239475724478
그동안,0.09974288750393663
미국,0.09718028104594151
비공개,0.09683916462063157
뉴시스,0.09662661357297435
증거인멸,0.09286733865428656
피눈물,0.09181804427767544
연세대,0.09135204811967298
모욕감,0.09135036560977383
알릴레오,0.08918998468476616
공문서,0.08908961874497849
변호사,0.0885677124486535
표창장,0.08848127101874657
대법원,0.08834030690771381
학생들,0.08797459142312053
대한민국,0.08787595780718499
한국당,0.08622002441980083
사실상,0.08616092184998506
쥐새끼,0.08583925332252679
조씨,0.08581073192170746
법조계,0.08575637637763996
위원회,0.0856110108476775
부산대,0.08431402299591896
부산,0.08412744200206515
바른미래당,0.0839796928453036
재판부,0.08326792201389183
증명서,0.08222908075469298
충남,0.0818036875480749
교육부,0.08133717997705084
원내대표,0.08094891400020386
하태경,0.08065774667367674
한동훈,0.08007986814965688
경기도,0.08005595471871929
대학원,0.07796598987285329
pc,0.07786834940855673
한국,0.07726643142204848
부산지법,0.07600432373514457
변호인,0.07588273500085535
전문가,0.075389906105509
생방송,0.07519965650397246
출입문,0.07440054791566648
자신,0.07387145598470116
제대로,0.07346102040402512
눈물,0.0732275105877908
우리나라,0.07304629059786905
교수,0.07222433236294817
장관,0.07199528408732428
특수부,0.07185050909912843
구속영장,0.07137348921402224
대구,0.07108290694041614
검사들,0.06997650949362122
공소장,0.06889400082550692
경북,0.06851649991363415
시민들,0.06762741433528016
아들,0.06746819590736296
자존감,0.06639304289613197
불가능,0.06623318498674215
검찰개혁,0.06608317741182194
인문학,0.0656398929420223
나경원,0.06559039698942457
아이들,0.06523328376454099
아이,0.06466331601516077
방송인,0.06391760879285052
청와대,0.06322755548005081
중구,0.06312301755453266
광주,0.06309822569653922
시간date,0.06223625039112653
만큼,0.061258406007529964
김태규,0.0606073429026181
정치권,0.0593681544128612
고려대,0.0590143172066597
직원들,0.05868544609566797
천안지청,0.05851475956647648
민주당,0.05798414899116204
혐의,0.05720008850729536
명예훼손,0.056175704645088365
정신줄,0.054313212003861626
허위사실,0.05262827680139959
공익인권법센터,0.05258735805738194
불구속,0.05258120002091964
충분히,0.05202627091640026
사람들,0.05175425959765518
피고인,0.051696646618497995
증거물,0.051338291026421116
가해자,0.050979825165475855
검사장,0.05058196777084998
간담회,0.04974373411409782
대검찰청,0.049027305537635936
서울시,0.04898309888864859
의원들,0.048371132996083026
노동자,0.04779731515312074
공무원,0.04772092600305603
리얼미터,0.04770469080661109
발생,0.04734579174911803
경위,0.0473270088541056
충북,0.04726688152589379
네트워크,0.04726668138666536
경남,0.045933312073808956
사진,0.044465181137727024
보고서,0.04419002384640999
대상자,0.04356898826384468
홈페이지,0.04333111467982342
휴대전화,0.04300683044694668
항소심,0.04262054675029
분들,0.042607677275330845
서울중앙지법,0.04253826314573368
용의자,0.04252889061333129
거짓말,0.04144003385925104
수도권,0.04134772016070944
성폭행,0.041256779686652666
성범죄,0.04120452923090335
의원실,0.04088708196255855
개정안,0.04082245113114086
공판부,0.040552490800979044
표본오차,0.03884428327001173
선고,0.03831256051866707
청주,0.038143757903568304
장애인,0.03789887674468486
중학교,0.03788029394639226
성폭력,0.037818807155421574
집행유예,0.03775857860799076
인턴증명서,0.03755974105833436
성희롱,0.03683792206219257
활성화,0.036191416388700964
이재명,0.03601484102931653
무응답,0.035993346941941166
영상,0.0353441465065443
화성,0.035274549243706745
피해자들,0.035273752216436076
법무연수원,0.035002583764868464
양형,0.03466094402745755
재판장,0.0339168260602572
여성,0.03374527995427423
징역형,0.03347862102264594
이씨,0.03344869557874011
신고가,0.0327005201130855
고등학생,0.03236430584894209
장학금,0.03152661278057711
인근,0.03139369039535766
치료,0.031211103972434342
신고,0.0310886092214027
장기간,0.02955209966167358
국립과학수사연구원,0.029507806473110812
성매매,0.029011063325493348
보건복지부,0.0288460295689853
체포영장,0.028696690617636526
졸업생,0.028511007631917513
윤씨,0.028243164021755567
마리,0.028240831362441945
주민들,0.028172234726299948
수원,0.02797295272663864
공정성,0.02781874239867186
재학생,0.027682959106191986
인천시,0.027230152008771182
tv,0.027082554214699555
a군,0.027044511898174892
병원,0.0264717989682253
사람,0.026387858843501
탄원서,0.02613232475585137
대법관,0.02560325472445096
다음달,0.02543625136611273
교통사고,0.025404555683891706
고용노동부,0.02522867346329106
사망자,0.024660237516030026
환자,0.024585873481671437
kbs,0.02449507259634626
서울지방경찰청,0.024475846612539716
윤지오,0.02421848544426848
상태,0.024192662043628934
손해배상,0.02394808732166043
운전자,0.02349457806487254
전남,0.023492655834283428
주민,0.0233541641651881
이국종,0.02321434319633444
아주대병원,0.02321434319633444
특례법,0.02318344335052337
dna,0.02312057798940068
화재,0.023064596120469995
환경부,0.022707503486759265
제주,0.022570516907458475
확인,0.022430951122679503
연구원,0.022166423453591808
cctv,0.021855182248651593
공공기관,0.021813772384523727
근로자,0.021618108697755347
외국인,0.021617952800106446
현장,0.021041763386544586
김포,0.020384908005316622
복지부,0.02021209325222101
소방당국,0.019659143889034433
임금체불,0.019582723752927623
사업장,0.01948992331501548
강화군,0.01947177983420507
경기,0.019357351372532704
상해,0.01930974792418689
후원금,0.01915656428692286
장자연,0.01915656428692286
인명피해,0.018865464648881735
벌금형,0.018820081916619495
인천지법,0.018514826554595912
학교법인,0.01842030026981283
화상,0.01820072992132864
태안읍,0.01801369187053937
여학생,0.01784305829133792
발병,0.01736084497066634
방송,0.017243637992671004
아프리카,0.01721896196848546
혈액형,0.0164164421850922
김포시,0.016004068274420583
요양병원,0.01585736098644431
아프리카돼지열병,0.01571277920957113
돼지열병,0.015495951033552023
김포요양병원,0.01545185461186603
asf,0.015379877043579647
팀장,0.014683724828663147
살처분,0.014342266217769356
이춘재,0.014239805993403057
보일러실,0.013694080270357156
과태료,0.013436760528325193
치료실,0.013340979924936392
정밀검사,0.013259474499786927
혈중알코올농도,0.012790194682662757
광진구,0.01220686423008711
불은면,0.011766138611939661
파주,0.011743030360667045
서울교대,0.01106871648015908
서울동부지법,0.010991842986057926
일자리,0.010807321933876362
연쇄살인,0.010603253805415836
환자들,0.01051326314958389
음주운전,0.0101755197565732
연수구,0.009386670046433662
대면식,0.00895123663148739
중징계,0.00895123663148739
자살률,0.004138583685407934
통계청,0.003218311293916408
