,Value
용의자,0.16204571070634574
화성,0.153690162336993
이씨,0.1433474750033618
화성연쇄살인사건,0.140052218379395
dna,0.1382918010168591
성폭행,0.13467211160820522
연쇄살인사건,0.13444260504389907
공소시효,0.13287989792431731
증거물,0.13179787847785746
경찰청,0.12893541556486232
청주,0.12885391455273457
연쇄살인,0.12720167521114045
살인사건,0.12599100688304388
무기징역,0.12436235537119687
교도소,0.12396211937533186
법무부,0.12316837571302555
부산교도소,0.12046090473098696
대법원,0.12008483263743965
경기도,0.11656109480617154
온라인,0.11553625355180874
이춘재,0.1118741563336774
미제사건,0.11178740892134278
한국,0.11149935512867722
충북,0.11102960593440886
부산,0.1100717871559593
피해자들,0.10968142307648072
경기남부경찰청,0.10955276202484451
우리나라,0.10756645910949157
경기남,0.10657109745652234
모범수,0.10644105305040935
변호사,0.1062758021310027
반기수,0.10439393414523336
유전자,0.10422091439996298
화성군,0.10203791357120157
살인죄,0.10166649264206151
경기남부지방경찰청,0.10120775848276087
태안읍,0.10073232811545542
국과수,0.10061654793166275
무기수,0.09879143251764956
재판부,0.09653678250897064
화성시,0.09588874705842673
청주시,0.09563389723623456
전문가,0.09462095251456124
수면제,0.09368532632952382
유류품,0.0911821655987535
수감자,0.08809171194564451
대상자,0.08792421513191168
국립과학수사연구원,0.08730676701623961
만큼,0.0846258884108248
수감생활,0.0843033717875366
부녀자,0.08343616353723593
가석방,0.08199707092015318
불가능,0.0818749253993903
수사기록,0.08161673140531696
그동안,0.08063802217597267
살인,0.0797276910954238
더불어민주당,0.07903751770848326
잔혹,0.07728828985126554
살인범,0.0772127661020256
화성연쇄살인,0.07673751293961671
화성사건,0.07667085071648055
시간date,0.07585079289397251
일본,0.07578655527134917
연쇄살인범,0.07569172598746707
수사기관,0.07538289367541218
혈액형,0.07532078471942556
수용자,0.07350920401262946
가족들,0.07254253353032866
본부장,0.0719417039801904
판결문,0.07153072270559543
경기남부청,0.07120450904635937
수사팀,0.07111039328701659
경찰서,0.07051011592717589
국민들,0.06934921179080905
대구,0.06912043951177121
송강호,0.06878576431176404
경찰관,0.06861496963041322
김현정,0.0684584520341239
조사,0.0678143345319128
수사력,0.06713421516283156
청와대,0.06683252523316177
화성경찰서,0.06658674486432532
다음날,0.06631720279978257
단일사건,0.06497094848276537
사람들,0.06471487678205275
대검찰청,0.06342700103088955
수사본부장,0.06263650531153427
배용주,0.06216494651937074
피고인,0.06129066910431606
혐의,0.06048961751917709
사진,0.05954481040360127
국민일보,0.05857057750233114
범행,0.058461052100205586
재수사,0.05740220264892535
경찰청장,0.056596273032803596
ㄱ씨,0.05568692890613082
세탁기,0.05535815907845213
부장판사,0.055127982878049805
수원,0.05433024679654169
문재인,0.05305141867038245
위원회,0.052712029754514785
재검토,0.05248825378323228
철물점,0.048733338911156894
거짓말,0.0486446987908609
페이스북,0.048473715604473014
서울대,0.048426236427097105
대한민국,0.047521043195791576
법조계,0.04683822325260247
강원,0.04550948206715639
범죄자,0.04545692611005937
항소심,0.045148384612066134
경남,0.04400674500856876
비공개,0.043654835795594066
범죄인,0.04363900410754887
시민들,0.043141291904716196
제대로,0.04244487816273439
방문해,0.042176665354322566
더불어,0.04157422498498253
노동자,0.04033874531419459
발생,0.039871293503498356
학생들,0.038623934312728495
자유한국당,0.03809877870578559
장씨,0.03794811129997139
사실상,0.03785180956444139
외국인,0.03731365958086545
위원장,0.03662369918947517
양형,0.0365274925541645
사모펀드,0.03561353158635135
증거인멸,0.034764993195681916
전문가들,0.03462403728603495
남성,0.03411064032388176
미국,0.033688312556302016
강서구,0.032988036084661505
여성,0.032874147284611015
교수,0.03224144704743118
전북,0.0312847732322296
버닝썬,0.031274234000920983
한국당,0.031233450775247903
검찰,0.030716352657596542
정경심,0.03063695842705727
분들,0.02976485836099035
승용차,0.029615250983077508
공무원,0.028912230249063697
조국,0.02804481141223253
국민청원,0.027997501231910964
변호인,0.027530766381397023
가처분,0.026677639377893747
장애인,0.026569638035403156
현장,0.026560029942845093
서울중앙지법,0.026147580629299644
동양대,0.02591781800759373
검찰개혁,0.025843750629770217
카자흐스탄,0.025277572604110548
용원동,0.025277572604110548
구속영장,0.025108537239832685
sns,0.025069310197137495
가해자,0.024814110304972513
시국선언,0.024763310369205066
사람,0.02456520762318245
경북,0.024022421220049325
원내대표,0.023975817389856848
나경원,0.023975817389856848
토론회,0.023729094301196893
법무장관,0.023675177044502393
기자회견,0.02348092424847369
대표가,0.02322871988302791
장관,0.022673382281910195
전남,0.022600824797900616
중환자실,0.02176590757249055
제주,0.02176091171758805
검사,0.02166133022523228
창원시,0.021500544225462267
인터폴,0.021500544225462267
기상청,0.021475465207274336
조씨,0.021257221883869554
집행유예,0.021191928977239486
공론화,0.020937708935185297
검찰청,0.020772052125070863
진해구,0.020667209670019396
직원들,0.020527128427623123
서울중앙지검,0.020520975427821983
검찰국장,0.02050659927777981
광주,0.020281727620110882
인천,0.02021613342451425
한마디,0.02015024459636773
신청서,0.020003810412823758
근로자,0.019285056791860395
외교부,0.019121966413291523
일요일,0.01881131062412736
방송,0.018672938971763996
일자리,0.018577479935771708
민주당,0.018497531855727042
기획조정실장,0.018202310968047433
구성원,0.018111848562169765
기조실장,0.017943389435051207
정씨,0.01792152566409178
경제적,0.017841323953980137
이사장,0.01750457730216796
코링크,0.017419550298312613
서울남부지검,0.017412695838607745
민주노총,0.017335109884074565
사생활,0.017322836759183984
동해안,0.016955197640917824
불구속,0.01673804009749272
비검사,0.016554567057404383
표창장,0.016511614675001045
활성화,0.01647666524862592
민주주의,0.016337275973616193
요구서,0.01627745729994101
부장검사,0.015988813226856625
지원단,0.01594722603862186
여의도,0.01577392000771564
학부모,0.015745600586451865
중국,0.015727372972942286
시민참여단,0.0156415824954053
참여단,0.0156415824954053
권고안,0.015641582495405298
의정부지검,0.014996006761751939
운용사,0.014959283466464366
교육청,0.014895998763017563
오키나와,0.01469629212008661
큐브스,0.014487420643716147
프로야구,0.014437063025850858
재생산,0.014356308547285191
연세대,0.01418163732485645
남쪽,0.013936223283026624
국정조사,0.013892686982231268
부동산,0.013724943679179452
파주,0.013632854059346427
고려대,0.013539815631625861
제주도,0.01336594910033204
병원,0.013179893681778413
서울성모병원,0.012823321289368497
조직문화,0.0126344177237354
행정관,0.012591288451659233
남해안,0.012474877205285312
고령자,0.011676340013957434
지지자들,0.011528649398578965
저압부,0.011341419444938964
환경부,0.011149105475286334
의약품,0.011051581184085614
졸업생,0.010828586253943019
비구름대,0.01021059496080533
양준혁,0.01000831021059297
신고,0.00998066842618592
출동,0.00986554676097636
마리,0.009802207943304013
노동자들,0.009489706843894231
최저임금,0.009430771002082696
열대저압부,0.00899182359754881
화재,0.008448485924849057
사업장,0.008350140265350916
소방당국,0.008328131380826243
보건복지부,0.008317053971026538
기본급,0.008246658618888285
정확,0.007826676964733261
국민연금,0.007729276335605218
원인,0.007395998831583963
불공정,0.007075593136626191
복지부,0.006950750375055691
asf,0.00511031476617204
연천,0.005110314766172039
농식품부,0.005110314766172039
아프리카돼지열병,0.005090556968590368
아프리카,0.004532155782893511
