,Value
법무부,0.17733996172074024
서울중앙지검,0.1579094450636648
정경심,0.1497922982454108
검찰개혁,0.13503155663163596
조씨,0.13483919418630452
동양대,0.13389440305270756
만큼,0.1261943807153942
청와대,0.12496435625239123
더불어민주당,0.1218519875079814
자유한국당,0.12157460137751676
검찰,0.12140663983320749
사모펀드,0.12023400342323988
변호사,0.11892031854992928
구속영장,0.1163848954935163
법조계,0.1153903604048774
위원회,0.11397065678832502
시간date,0.11317426600700048
국정감사,0.11036116767767527
영장실질심사,0.1084554977967958
한국당,0.10674083593236024
증거인멸,0.10598233049387827
조국,0.10578718453428047
부산,0.10446968043875204
부장검사,0.10229677752381457
압수수색,0.10150842511498141
변호인,0.10078811602044402
의원들,0.09781124686323105
코링크,0.09721453512678889
사실상,0.09686123391495709
웅동학원,0.09660943684065203
부장판사,0.09627745990371162
서울중앙지법,0.09415395313159594
민주당,0.09340887261450154
피고인,0.09309065351823193
취재진,0.09304404366144185
장관,0.09262913043870798
한국,0.08990303838922209
고형곤,0.08928042728768075
특수부,0.0887037247331807
소환조사,0.08743831190391435
조사,0.08696217027175444
직원들,0.08647527527531394
위원장,0.08643764599849899
정씨,0.08614611830757285
대법원,0.08559788328038659
개혁안,0.08475960301720498
문재인,0.08387230317004744
허리디스크,0.08322787750988228
코링크pe,0.08288257266637544
윤석열,0.08237809684938427
제대로,0.08215450637024752
영장심사,0.08036566687458427
혐의,0.08024471128418402
법제사법위원회,0.07867098018487788
뉴시스,0.07805431103646975
공소장,0.0779929871380709
검찰청,0.077042967722892
운용사,0.07639749161584032
미국,0.07619118116959578
유튜브,0.07595414485915404
비공개,0.07561073088602718
자본시장법,0.07545437162807431
장기화,0.07480641909381039
구인영장,0.0735074729466067
지원자,0.0734411057769257
원씩,0.07194825226020705
여상규,0.07183970879235387
이사장,0.07127562517778033
패스트트랙,0.07036453959861766
표창장,0.06982659030521353
강제구인,0.06975180014841433
경기도,0.06973566156075797
동생,0.06917565633999842
검사,0.06877458692750678
법사위,0.06834546677388716
의혹,0.06811554335567456
수사팀,0.0671891415800351
김종민,0.0668868108599744
