일자,특성추출,문서 식별자,Value
20190803,ai,4,-4.890349128221754
20190803,ap,1,-6.2766434893416445
20190803,av,1,-6.2766434893416445
20190803,avn,2,-5.583496308781699
20190803,av리시버,1,-6.2766434893416445
20190803,a사,2,-5.583496308781699
20190803,a씨,4,-4.890349128221754
20190803,bgn,1,-6.2766434893416445
20190803,bi,1,-6.2766434893416445
20190803,boe,1,-6.2766434893416445
20190803,bp,1,-6.2766434893416445
20190803,brand,1,-6.2766434893416445
20190803,b씨,1,-6.2766434893416445
20190803,cac,1,-6.2766434893416445
20190803,cash,1,-6.2766434893416445
20190803,cb,2,-5.583496308781699
20190803,cbsi,1,-6.2766434893416445
20190803,chien,1,-6.2766434893416445
20190803,cio,1,-6.2766434893416445
20190803,cj,1,-6.2766434893416445
20190803,cj오쇼핑,1,-6.2766434893416445
20190803,cj제일제당,1,-6.2766434893416445
20190803,cj헬스케어,1,-6.2766434893416445
20190803,cpu,1,-6.2766434893416445
20190803,creation,1,-6.2766434893416445
20190803,csryu,1,-6.2766434893416445
20190803,css,1,-6.2766434893416445
20190803,c씨,1,-6.2766434893416445
20190803,dax,1,-6.2766434893416445
20190803,db손해보험,1,-6.2766434893416445
20190803,dls,1,-6.2766434893416445
20190803,dmc,2,-5.583496308781699
20190803,dslr,1,-6.2766434893416445
20190803,dvd,1,-6.2766434893416445
20190803,dvd플레이어,1,-6.2766434893416445
20190803,d램,3,-5.1780312006735345
20190803,entre,1,-6.2766434893416445
20190803,epc,2,-5.583496308781699
20190803,epo,1,-6.2766434893416445
20190803,epo제제,1,-6.2766434893416445
20190803,et,1,-6.2766434893416445
20190803,etf,1,-6.2766434893416445
20190803,eu,1,-6.2766434893416445
20190803,euv,1,-6.2766434893416445
20190803,e등급,1,-6.2766434893416445
20190803,e커머스,1,-6.2766434893416445
20190803,e편한세상,3,-5.1780312006735345
20190803,feed,1,-6.2766434893416445
20190803,fomc,1,-6.2766434893416445
20190803,ft,1,-6.2766434893416445
