일자,특성추출,문서 식별자,Value
20190806,aa,1,-8.12651816878071
20190806,abc,2,-7.433370988220764
20190806,abc마트,4,-6.7402238076608185
20190806,abl,1,-8.12651816878071
20190806,able,4,-6.7402238076608185
20190806,abl글로벌자산운용,1,-8.12651816878071
20190806,abs,1,-8.12651816878071
20190806,accelerating,1,-8.12651816878071
20190806,acquisition,1,-8.12651816878071
20190806,adas,1,-8.12651816878071
20190806,adi,1,-8.12651816878071
20190806,adnoc,1,-8.12651816878071
20190806,advisors,1,-8.12651816878071
20190806,afp,2,-7.433370988220764
20190806,afp미국,1,-8.12651816878071
20190806,agile,1,-8.12651816878071
20190806,ai,151,-3.109238331965785
20190806,aids,1,-8.12651816878071
20190806,air,1,-8.12651816878071
20190806,alpine,1,-8.12651816878071
20190806,am,1,-8.12651816878071
20190806,amc,9,-5.929293591444489
20190806,amd,1,-8.12651816878071
20190806,amg,2,-7.433370988220764
20190806,amoled,3,-7.027905880112599
20190806,announced,1,-8.12651816878071
20190806,annual,1,-8.12651816878071
20190806,aoc,1,-8.12651816878071
20190806,ap,6,-6.334758699552655
20190806,ape,1,-8.12651816878071
20190806,aperitif,1,-8.12651816878071
20190806,ap연합뉴스,1,-8.12651816878071
20190806,ap위성,1,-8.12651816878071
20190806,ar,9,-5.929293591444489
20190806,aromatics,2,-7.433370988220764
20190806,asa,1,-8.12651816878071
20190806,asp,1,-8.12651816878071
20190806,asset,1,-8.12651816878071
20190806,atec,1,-8.12651816878071
20190806,atm,1,-8.12651816878071
20190806,aum,2,-7.433370988220764
20190806,auvil,1,-8.12651816878071
20190806,awareness,1,-8.12651816878071
20190806,aws,3,-7.027905880112599
20190806,azuri,1,-8.12651816878071
20190806,a대학,2,-7.433370988220764
20190806,a등급,2,-7.433370988220764
20190806,a사,3,-7.027905880112599
20190806,a씨,4,-6.7402238076608185
20190806,a주택,1,-8.12651816878071
20190806,a집,1,-8.12651816878071
20190806,ba,1,-8.12651816878071
20190806,bac,2,-7.433370988220764
20190806,baic,1,-8.12651816878071
20190806,balance,1,-8.12651816878071
20190806,bang,2,-7.433370988220764
20190806,banner,1,-8.12651816878071
20190806,bb,1,-8.12651816878071
20190806,bbc,1,-8.12651816878071
20190806,bbcm공법,1,-8.12651816878071
20190806,bbk,5,-6.517080256346609
20190806,bc,1,-8.12651816878071
20190806,bc카드,2,-7.433370988220764
20190806,bdi,1,-8.12651816878071
20190806,beautiful,1,-8.12651816878071
20190806,beer,1,-8.12651816878071
20190806,beers,1,-8.12651816878071
20190806,best,3,-7.027905880112599
20190806,better,1,-8.12651816878071
20190806,bhc,1,-8.12651816878071
20190806,bhj,1,-8.12651816878071
20190806,bio,1,-8.12651816878071
20190806,bistep,1,-8.12651816878071
20190806,bj,1,-8.12651816878071
20190806,black,1,-8.12651816878071
20190806,blackyak,1,-8.12651816878071
20190806,bmw,5,-6.517080256346609
20190806,bmw코리아,1,-8.12651816878071
20190806,bnk,3,-7.027905880112599
20190806,bnk경남은행,4,-6.7402238076608185
20190806,board,1,-8.12651816878071
20190806,boe,3,-7.027905880112599
20190806,bohun,1,-8.12651816878071
20190806,bongchu,1,-8.12651816878071
20190806,bovespa,1,-8.12651816878071
20190806,bovis,1,-8.12651816878071
20190806,boycott,1,-8.12651816878071
20190806,bp,4,-6.7402238076608185
20190806,brands,1,-8.12651816878071
20190806,bringing,1,-8.12651816878071
20190806,bshwang,1,-8.12651816878071
20190806,btc,1,-8.12651816878071
20190806,btk,1,-8.12651816878071
20190806,business,2,-7.433370988220764
20190806,buy,3,-7.027905880112599
20190806,bw,2,-7.433370988220764
20190806,bwx,2,-7.433370988220764
20190806,byc,3,-7.027905880112599
20190806,byc우,1,-8.12651816878071
20190806,byo,1,-8.12651816878071
20190806,byunhc,1,-8.12651816878071
20190806,b등급,1,-8.12651816878071
20190806,b사,3,-7.027905880112599
20190806,b씨,1,-8.12651816878071
20190806,b주택,1,-8.12651816878071
20190806,ca,1,-8.12651816878071
20190806,cac,3,-7.027905880112599
20190806,call,1,-8.12651816878071
20190806,calobye,2,-7.433370988220764
20190806,camp,1,-8.12651816878071
20190806,care,1,-8.12651816878071
20190806,casiopea,1,-8.12651816878071
20190806,cb,4,-6.7402238076608185
20190806,cbsmit,1,-8.12651816878071
20190806,cc,1,-8.12651816878071
20190806,cctv,1,-8.12651816878071
20190806,cdmo,1,-8.12651816878071
20190806,cds,4,-6.7402238076608185
20190806,ceo,24,-4.948464338432764
20190806,certik,1,-8.12651816878071
20190806,cf,1,-8.12651816878071
20190806,cfo,4,-6.7402238076608185
20190806,cf광고,1,-8.12651816878071
20190806,cgv,2,-7.433370988220764
20190806,challenge,1,-8.12651816878071
20190806,chewkong,1,-8.12651816878071
20190806,chief,1,-8.12651816878071
20190806,choimk,1,-8.12651816878071
20190806,choth,7,-6.180608019725396
20190806,chsm,1,-8.12651816878071
20190806,cic,1,-8.12651816878071
20190806,cio,2,-7.433370988220764
20190806,cj,18,-5.236146410884545
20190806,cj대한통운,1,-8.12651816878071
20190806,cj씨푸드,4,-6.7402238076608185
20190806,cj오쇼핑,1,-8.12651816878071
20190806,cj올리브네트웍스,1,-8.12651816878071
20190806,cj제일제당,2,-7.433370988220764
20190806,cj햇반,1,-8.12651816878071
20190806,click,2,-7.433370988220764
20190806,close,1,-8.12651816878071
20190806,club,1,-8.12651816878071
20190806,cm,1,-8.12651816878071
20190806,cme,1,-8.12651816878071
20190806,cmo,1,-8.12651816878071
20190806,cm송,1,-8.12651816878071
20190806,cnbc,2,-7.433370988220764
20190806,cnc,1,-8.12651816878071
20190806,cnn,1,-8.12651816878071
20190806,coffee,1,-8.12651816878071
20190806,coin,1,-8.12651816878071
20190806,comex,2,-7.433370988220764
20190806,conex,1,-8.12651816878071
20190806,coo,1,-8.12651816878071
20190806,cooperation,1,-8.12651816878071
20190806,corp,1,-8.12651816878071
20190806,country,1,-8.12651816878071
20190806,cp,8,-6.047076627100873
20190806,cptpp,2,-7.433370988220764
20190806,cp기업,1,-8.12651816878071
20190806,craft,1,-8.12651816878071
20190806,creating,1,-8.12651816878071
20190806,cs,1,-8.12651816878071
20190806,csm,1,-8.12651816878071
20190806,csot,1,-8.12651816878071
20190806,csryu,1,-8.12651816878071
20190806,cs역량,1,-8.12651816878071
20190806,ctc,1,-8.12651816878071
20190806,cu,3,-7.027905880112599
20190806,c씨,1,-8.12651816878071
20190806,c타입,1,-8.12651816878071
20190806,dabs,1,-8.12651816878071
20190806,daily,1,-8.12651816878071
20190806,dart,38,-4.488932009054324
20190806,dax,2,-7.433370988220764
20190806,daxpo,1,-8.12651816878071
20190806,db,8,-6.047076627100873
20190806,dbms,1,-8.12651816878071
20190806,db금융투자,4,-6.7402238076608185
20190806,db하이텍,1,-8.12651816878071
20190806,dc,2,-7.433370988220764
20190806,dcoin,1,-8.12651816878071
20190806,ddp,1,-8.12651816878071
20190806,defining,1,-8.12651816878071
20190806,delivery,1,-8.12651816878071
20190806,demand,1,-8.12651816878071
20190806,derlund,1,-8.12651816878071
20190806,desk,1,-8.12651816878071
20190806,dgb,3,-7.027905880112599
20190806,dgb금융,1,-8.12651816878071
20190806,dgb금융dgb금융그룹,1,-8.12651816878071
20190806,dgb금융그룹,1,-8.12651816878071
20190806,dgb대구은행,2,-7.433370988220764
20190806,dgb데이터시스템,1,-8.12651816878071
20190806,dgb생명,1,-8.12651816878071
20190806,dgb신용정보,1,-8.12651816878071
20190806,dgb유페이,1,-8.12651816878071
20190806,dgb자산운용,1,-8.12651816878071
20190806,dgb캐피탈,1,-8.12651816878071
20190806,digital,2,-7.433370988220764
20190806,digital운영부,1,-8.12651816878071
20190806,digital혁신본부,1,-8.12651816878071
20190806,dls,6,-6.334758699552655
20190806,dmz,1,-8.12651816878071
20190806,dram,1,-8.12651816878071
20190806,drink,1,-8.12651816878071
20190806,ds,1,-8.12651816878071
20190806,dsr,2,-7.433370988220764
20190806,dsr제강,1,-8.12651816878071
20190806,dsu,1,-8.12651816878071
20190806,dt,1,-8.12651816878071
20190806,d램,3,-7.027905880112599
20190806,d지원,1,-8.12651816878071
20190806,eb,1,-8.12651816878071
20190806,ebs,1,-8.12651816878071
20190806,ecc,3,-7.027905880112599
20190806,edition,1,-8.12651816878071
20190806,education,1,-8.12651816878071
20190806,elb,7,-6.180608019725396
20190806,electric,1,-8.12651816878071
20190806,els,14,-5.4874608391654505
20190806,embark,1,-8.12651816878071
20190806,emp,1,-8.12651816878071
20190806,emp펀드,1,-8.12651816878071
20190806,energy,1,-8.12651816878071
20190806,enm,5,-6.517080256346609
20190806,epa,1,-8.12651816878071
20190806,epc,1,-8.12651816878071
20190806,esmo,1,-8.12651816878071
20190806,especially,1,-8.12651816878071
20190806,ess,3,-7.027905880112599
20190806,esta,1,-8.12651816878071
20190806,etf,6,-6.334758699552655
20190806,etn,2,-7.433370988220764
20190806,eu,4,-6.7402238076608185
20190806,eurostoxx,1,-8.12651816878071
20190806,euv,3,-7.027905880112599
20190806,euv광원,1,-8.12651816878071
20190806,euv소재특성평가실,1,-8.12651816878071
20190806,ev,3,-7.027905880112599
20190806,ex,1,-8.12651816878071
20190806,expanded,1,-8.12651816878071
20190806,expo,1,-8.12651816878071
20190806,eyes,1,-8.12651816878071
20190806,e메일,3,-7.027905880112599
20190806,e모빌리티,1,-8.12651816878071
20190806,e스포츠,2,-7.433370988220764
20190806,e스포츠산업학,1,-8.12651816878071
20190806,e스포츠산업학과,1,-8.12651816878071
20190806,e스포츠학과,1,-8.12651816878071
20190806,e커머스,2,-7.433370988220764
20190806,e클래스,3,-7.027905880112599
20190806,e편한세상,2,-7.433370988220764
20190806,failed,1,-8.12651816878071
20190806,family,1,-8.12651816878071
20190806,famous,1,-8.12651816878071
20190806,fatf,2,-7.433370988220764
20190806,fca,1,-8.12651816878071
20190806,fda,1,-8.12651816878071
20190806,fed,1,-8.12651816878071
20190806,festival,2,-7.433370988220764
20190806,fig,1,-8.12651816878071
20190806,fired,2,-7.433370988220764
20190806,fnrassi,33,-4.6300106073142295
20190806,fomc,1,-8.12651816878071
20190806,foreign,1,-8.12651816878071
20190806,founder,1,-8.12651816878071
20190806,fpd,1,-8.12651816878071
20190806,fta,4,-6.7402238076608185
