일자,특성추출,문서 식별자,Value
20190804,ab,1,-7.094234845924755
20190804,abc,1,-7.094234845924755
20190804,abc마트,8,-5.01479330424492
20190804,accu,1,-7.094234845924755
20190804,ahc,1,-7.094234845924755
20190804,ai,3,-5.995622557256645
20190804,ak,1,-7.094234845924755
20190804,ak그룹,1,-7.094234845924755
20190804,alfzlal,1,-7.094234845924755
20190804,allwood,1,-7.094234845924755
20190804,api,1,-7.094234845924755
20190804,arf,1,-7.094234845924755
20190804,arpu,3,-5.995622557256645
20190804,ars,1,-7.094234845924755
20190804,art,2,-6.40108766536481
20190804,asean,1,-7.094234845924755
20190804,a등급,2,-6.40108766536481
20190804,a사,3,-5.995622557256645
20190804,a씨,3,-5.995622557256645
20190804,a타입,1,-7.094234845924755
20190804,a할머니,1,-7.094234845924755
20190804,bank,1,-7.094234845924755
20190804,bbq,1,-7.094234845924755
20190804,bc,1,-7.094234845924755
20190804,bc마트,1,-7.094234845924755
20190804,bi,2,-6.40108766536481
20190804,bmw,1,-7.094234845924755
20190804,bnk부산은행,1,-7.094234845924755
20190804,boe,1,-7.094234845924755
20190804,brand,2,-6.40108766536481
20190804,b그룹,1,-7.094234845924755
20190804,b사,2,-6.40108766536481
20190804,b수입사,1,-7.094234845924755
20190804,b씨,2,-6.40108766536481
20190804,b아파트,1,-7.094234845924755
20190804,b타입,1,-7.094234845924755
20190804,catl,1,-7.094234845924755
20190804,cb,1,-7.094234845924755
20190804,cc,1,-7.094234845924755
20190804,ccc,1,-7.094234845924755
20190804,ccp,1,-7.094234845924755
20190804,ceo,11,-4.696339573126385
20190804,ceo스코어,2,-6.40108766536481
20190804,cfm,1,-7.094234845924755
20190804,chloride,1,-7.094234845924755
20190804,cj,3,-5.995622557256645
20190804,cj올리브네트웍스,11,-4.696339573126385
20190804,cj올리브영,1,-7.094234845924755
20190804,cj헬로,1,-7.094234845924755
20190804,cj헬로비전,1,-7.094234845924755
20190804,ckd,1,-7.094234845924755
20190804,cm,2,-6.40108766536481
20190804,cnbc,1,-7.094234845924755
20190804,cnbc방송,1,-7.094234845924755
20190804,control,1,-7.094234845924755
20190804,corps,1,-7.094234845924755
20190804,cp,2,-6.40108766536481
20190804,cu,1,-7.094234845924755
20190804,cvc,1,-7.094234845924755
20190804,db,6,-5.3024753766967
20190804,db그룹,1,-7.094234845924755
20190804,db손보,1,-7.094234845924755
20190804,db월드,1,-7.094234845924755
20190804,desk,2,-6.40108766536481
20190804,dgb대구은행,1,-7.094234845924755
20190804,dtg,3,-5.995622557256645
20190804,d램,4,-5.7079404848048645
20190804,ebitda,1,-7.094234845924755
20190804,edition,1,-7.094234845924755
20190804,els,2,-6.40108766536481
20190804,esg,1,-7.094234845924755
20190804,ess,1,-7.094234845924755
20190804,ess사업,1,-7.094234845924755
20190804,etf,2,-6.40108766536481
20190804,eu,7,-5.148324696869442
20190804,euv,2,-6.40108766536481
20190804,ev,1,-7.094234845924755
20190804,e커머스,1,-7.094234845924755
20190804,fed,2,-6.40108766536481
20190804,fi,1,-7.094234845924755
20190804,fomc,2,-6.40108766536481
20190804,fta,5,-5.484796933490655
20190804,f팀,1,-7.094234845924755
20190804,gap,3,-5.995622557256645
20190804,gatt,1,-7.094234845924755
20190804,gdp,2,-6.40108766536481
20190804,gm,1,-7.094234845924755
20190804,gpif,1,-7.094234845924755
20190804,gsomia,2,-6.40108766536481
20190804,gs홈쇼핑,1,-7.094234845924755
20190804,g당,1,-7.094234845924755
20190804,g마켓,1,-7.094234845924755
20190804,g밸리,1,-7.094234845924755
20190804,hangang,1,-7.094234845924755
20190804,hero,1,-7.094234845924755
20190804,high,1,-7.094234845924755
20190804,hmr,2,-6.40108766536481
20190804,https,1,-7.094234845924755
20190804,hug,3,-5.995622557256645
20190804,h인,3,-5.995622557256645
20190804,h회원,3,-5.995622557256645
20190804,ib,4,-5.7079404848048645
20190804,ib업계,1,-7.094234845924755
20190804,ict,5,-5.484796933490655
20190804,ict융합,1,-7.094234845924755
20190804,identity,2,-6.40108766536481
20190804,igjunbabo,1,-7.094234845924755
20190804,imf,1,-7.094234845924755
20190804,iot,1,-7.094234845924755
20190804,ip,3,-5.995622557256645
20190804,ipo,2,-6.40108766536481
20190804,iptv,2,-6.40108766536481
20190804,irna통신,1,-7.094234845924755
20190804,iter,1,-7.094234845924755
20190804,it융합기계과,1,-7.094234845924755
20190804,jd파워,13,-4.529285488463218
20190804,jkpark,2,-6.40108766536481
20190804,jw,1,-7.094234845924755
20190804,jw메리어트,1,-7.094234845924755
20190804,kaida,5,-5.484796933490655
20190804,kaist,8,-5.01479330424492
20190804,kama,2,-6.40108766536481
20190804,kb,4,-5.7079404848048645
20190804,kbc,1,-7.094234845924755
20190804,kbs,2,-6.40108766536481
20190804,kb국민은행,2,-6.40108766536481
20190804,kb금융,1,-7.094234845924755
20190804,kb손해보험,1,-7.094234845924755
20190804,kb증권,2,-6.40108766536481
20190804,kcc,1,-7.094234845924755
20190804,keb,2,-6.40108766536481
20190804,keb하나은행,1,-7.094234845924755
20190804,kfc,1,-7.094234845924755
20190804,kg,1,-7.094234845924755
20190804,kigam,1,-7.094234845924755
20190804,kist,1,-7.094234845924755
20190804,kisti,1,-7.094234845924755
20190804,kodex,1,-7.094234845924755
20190804,kotra,5,-5.484796933490655
20190804,krx,1,-7.094234845924755
20190804,krx금시장,1,-7.094234845924755
20190804,kt,3,-5.995622557256645
20190804,kt가입인증쿠폰,1,-7.094234845924755
20190804,kt모바일,1,-7.094234845924755
20190804,kvi,1,-7.094234845924755
20190804,k팝,1,-7.094234845924755
20190804,lb,1,-7.094234845924755
20190804,lcc,2,-6.40108766536481
20190804,lcd,1,-7.094234845924755
20190804,ldws,1,-7.094234845924755
20190804,lg,17,-4.261021501868539
20190804,lgu,1,-7.094234845924755
20190804,lg그룹,1,-7.094234845924755
20190804,lg디스플레이,1,-7.094234845924755
20190804,lg베스트샵,2,-6.40108766536481
20190804,lg유플러스,4,-5.7079404848048645
20190804,lg전자,25,-3.8753590210565547
20190804,lg하우시스,1,-7.094234845924755
20190804,lg화학,4,-5.7079404848048645
20190804,lh,2,-6.40108766536481
20190804,live,1,-7.094234845924755
20190804,lng,2,-6.40108766536481
20190804,lpg,1,-7.094234845924755
20190804,lte,2,-6.40108766536481
20190804,ltv,1,-7.094234845924755
20190804,lx,1,-7.094234845924755
20190804,marker,2,-6.40108766536481
20190804,mbc,2,-6.40108766536481
20190804,mbn,1,-7.094234845924755
20190804,mc,1,-7.094234845924755
20190804,mlc,1,-7.094234845924755
20190804,mlcc,2,-6.40108766536481
20190804,mou,1,-7.094234845924755
20190804,msci,3,-5.995622557256645
20190804,multi,3,-5.995622557256645
20190804,mvno,1,-7.094234845924755
20190804,national,2,-6.40108766536481
20190804,nature,2,-6.40108766536481
20190804,ncr,1,-7.094234845924755
20190804,neo,1,-7.094234845924755
20190804,nh,3,-5.995622557256645
20190804,nhn,3,-5.995622557256645
20190804,nh농협은행,3,-5.995622557256645
20190804,nh농협은행경북본부,1,-7.094234845924755
20190804,nim,1,-7.094234845924755
20190804,nm,1,-7.094234845924755
20190804,oled,2,-6.40108766536481
20190804,option,1,-7.094234845924755
20190804,paa,1,-7.094234845924755
20190804,pb,2,-6.40108766536481
20190804,pcie,1,-7.094234845924755
20190804,pdaf,2,-6.40108766536481
20190804,pe,1,-7.094234845924755
20190804,peta,1,-7.094234845924755
20190804,phev,1,-7.094234845924755
20190804,pi,1,-7.094234845924755
20190804,plcc,1,-7.094234845924755
20190804,pldt,1,-7.094234845924755
20190804,pmi,1,-7.094234845924755
20190804,ppl,1,-7.094234845924755
20190804,pride,2,-6.40108766536481
20190804,pu,1,-7.094234845924755
20190804,pvc,2,-6.40108766536481
20190804,qqqs,1,-7.094234845924755
20190804,rcep,11,-4.696339573126385
20190804,reliability,1,-7.094234845924755
20190804,ringuard,2,-6.40108766536481
20190804,royal,1,-7.094234845924755
20190804,sab,1,-7.094234845924755
20190804,saipa,1,-7.094234845924755
20190804,sbi,1,-7.094234845924755
20190804,sbs,2,-6.40108766536481
